Date,Move Actual,Move Goal,Exercise Actual,Exercise Goal,Stand Actual,Stand Goal
2021-06-21,601.67,350.00,41.00,30.00,16,12
2021-06-22,746.92,350.00,93.00,30.00,13,12
2021-06-23,858.20,350.00,83.00,30.00,11,12
2021-06-24,320.63,350.00,19.00,30.00,7,12
2021-06-25,647.13,350.00,77.00,30.00,13,12
2021-06-26,619.98,350.00,54.00,30.00,9,12
2021-06-27,971.52,350.00,71.00,30.00,17,12
2021-06-28,800.90,350.00,82.00,30.00,10,12
2021-06-29,781.29,350.00,69.00,30.00,13,12
2021-06-30,754.37,350.00,79.00,30.00,10,12
2021-07-01,861.40,350.00,65.00,30.00,14,12
2021-07-02,181.06,350.00,44.00,30.00,8,12
2021-07-03,432.82,350.00,26.00,30.00,13,12
2021-07-04,403.24,350.00,25.00,30.00,9,12
2021-07-05,619.38,350.00,42.00,30.00,13,12
2021-07-06,452.81,350.00,31.00,30.00,7,12
2021-07-07,844.09,350.00,68.00,30.00,14,12
2021-07-08,497.36,350.00,28.00,30.00,13,12
2021-07-09,372.56,350.00,128.00,30.00,10,12
2021-07-10,670.96,350.00,51.00,30.00,12,12
2021-07-11,614.35,350.00,70.00,30.00,15,12
2021-07-12,634.46,350.00,44.00,30.00,15,12
2021-07-13,665.15,350.00,78.00,30.00,13,12
2021-07-14,318.94,350.00,35.00,30.00,2,12
2021-07-15,591.41,350.00,32.00,30.00,15,12
2021-07-16,525.03,350.00,21.00,30.00,13,12
2021-07-17,316.55,350.00,17.00,30.00,10,12
2021-07-18,668.66,350.00,58.00,30.00,15,12
2021-07-19,916.75,350.00,106.00,30.00,16,12
2021-07-20,587.60,350.00,39.00,30.00,12,12
2021-07-21,609.49,350.00,59.00,30.00,10,12
2021-07-22,738.92,350.00,67.00,30.00,13,12
2021-07-23,219.10,350.00,51.00,30.00,9,12
2021-07-24,470.36,350.00,20.00,30.00,10,12
2021-07-25,765.99,350.00,59.00,30.00,13,12
2021-07-26,723.39,350.00,70.00,30.00,11,12
2021-07-27,734.67,350.00,70.00,30.00,11,12
2021-07-28,645.85,350.00,54.00,30.00,11,12
2021-07-29,708.32,350.00,64.00,30.00,15,12
2021-07-30,23.56,350.00,0.00,30.00,2,12
2021-07-31,790.97,350.00,68.00,30.00,9,12
2021-08-01,687.51,350.00,60.00,30.00,8,12
2021-08-02,769.72,350.00,80.00,30.00,12,12
2021-08-03,727.91,350.00,68.00,30.00,13,12
2021-08-04,606.65,350.00,51.00,30.00,14,12
2021-08-05,519.82,350.00,27.00,30.00,14,12
2021-08-06,754.88,350.00,57.00,30.00,12,12
2021-08-07,522.01,350.00,15.00,30.00,8,12
2021-08-08,0.00,350.00,76.00,30.00,2,12
2021-08-09,693.47,350.00,59.00,30.00,13,12
2021-08-10,689.37,350.00,60.00,30.00,13,12
2021-08-11,591.94,350.00,35.00,30.00,13,12
2021-08-12,671.76,350.00,71.00,30.00,9,12
2021-08-13,161.81,350.00,6.00,30.00,8,12
2021-08-14,395.10,350.00,27.00,30.00,9,12
2021-08-15,692.32,350.00,64.00,30.00,11,12
2021-08-16,514.76,350.00,38.00,30.00,9,12
2021-08-17,499.94,350.00,43.00,30.00,10,12
2021-08-18,434.73,350.00,45.00,30.00,7,12
2021-08-19,670.79,350.00,50.00,30.00,5,12
2021-08-20,592.21,350.00,123.00,30.00,14,12
2021-08-21,613.51,350.00,56.00,30.00,6,12
2021-08-22,403.01,350.00,24.00,30.00,9,12
2021-08-23,275.76,350.00,82.00,30.00,9,12
2021-08-24,607.22,350.00,68.00,30.00,9,12
2021-08-25,699.44,350.00,90.00,30.00,12,12
2021-08-26,445.35,350.00,43.00,30.00,7,12
2021-08-27,329.26,350.00,13.00,30.00,6,12
2021-08-28,80.44,350.00,134.00,30.00,6,12
2021-08-29,273.02,350.00,5.00,30.00,4,12
2021-08-30,134.08,350.00,6.00,30.00,5,12
2021-08-31,804.85,350.00,129.00,30.00,10,12
2021-09-01,973.18,350.00,129.00,30.00,9,12
2021-09-02,330.68,350.00,31.00,30.00,7,12
2021-09-03,159.90,350.00,19.00,30.00,1,12
2021-09-04,745.43,350.00,62.00,30.00,14,12
2021-09-05,1270.66,350.00,136.00,30.00,12,12
2021-09-06,587.86,350.00,48.00,30.00,12,12
2021-09-07,849.20,350.00,119.00,30.00,11,12
2021-09-08,272.10,350.00,44.00,30.00,6,12
2021-09-09,651.16,350.00,142.00,30.00,5,12
2021-09-10,406.10,350.00,38.00,30.00,4,12
2021-09-11,179.08,350.00,12.00,30.00,6,12
2021-09-12,852.43,350.00,88.00,30.00,13,12
2021-09-13,790.93,350.00,71.00,30.00,13,12
2021-09-14,543.52,350.00,34.00,30.00,8,12
2021-09-15,528.91,350.00,47.00,30.00,8,12
2021-09-16,948.73,350.00,182.00,30.00,12,12
2021-09-17,224.51,350.00,166.00,30.00,10,12
2021-09-18,216.94,350.00,6.00,30.00,6,12
2021-09-19,50.11,350.00,61.00,30.00,4,12
2021-09-20,783.00,350.00,40.00,30.00,10,12
2021-09-21,601.78,350.00,90.00,30.00,11,12
2021-09-22,1136.72,350.00,165.00,30.00,14,12
2021-09-23,397.13,350.00,31.00,30.00,6,12
2021-09-24,531.54,350.00,34.00,30.00,13,12
2021-09-25,701.79,350.00,33.00,30.00,16,12
2021-09-26,552.00,350.00,35.00,30.00,11,12
2021-09-27,753.45,350.00,98.00,30.00,8,12
2021-09-28,715.35,350.00,125.00,30.00,15,12
2021-09-29,624.81,350.00,71.00,30.00,11,12
2021-09-30,288.94,350.00,11.00,30.00,11,12
2021-10-01,621.34,350.00,36.00,30.00,14,12
2021-10-02,695.60,350.00,55.00,30.00,12,12
2021-10-03,436.84,350.00,30.00,30.00,11,12
2021-10-04,132.47,350.00,3.00,30.00,3,12
2021-10-05,277.89,350.00,11.00,30.00,10,12
2021-10-06,604.07,350.00,74.00,30.00,10,12
2021-10-07,812.58,350.00,64.00,30.00,15,12
2021-10-08,384.94,350.00,34.00,30.00,8,12
2021-10-09,673.90,350.00,45.00,30.00,13,12
2021-10-10,640.52,350.00,103.00,30.00,13,12
2021-10-11,650.97,350.00,53.00,30.00,12,12
2021-10-12,605.77,350.00,56.00,30.00,11,12
2021-10-13,669.30,350.00,43.00,30.00,15,12
2021-10-14,600.90,350.00,51.00,30.00,11,12
2021-10-15,486.66,350.00,63.00,30.00,10,12
2021-10-16,610.35,350.00,52.00,30.00,14,12
2021-10-17,33.88,350.00,3.00,30.00,2,12
2021-10-18,563.69,350.00,60.00,30.00,14,12
2021-10-19,601.80,350.00,67.00,30.00,11,12
2021-10-20,690.08,350.00,83.00,30.00,12,12
2021-10-21,512.69,350.00,33.00,30.00,12,12
2021-10-22,549.72,350.00,66.00,30.00,16,12
2021-10-23,749.97,350.00,50.00,30.00,11,12
2021-10-24,591.87,350.00,42.00,30.00,13,12
2021-10-25,614.63,350.00,45.00,30.00,13,12
2021-10-26,498.41,350.00,33.00,30.00,11,12
2021-10-27,651.06,350.00,78.00,30.00,12,12
2021-10-28,621.12,350.00,57.00,30.00,12,12
2021-10-29,318.94,350.00,80.00,30.00,15,12
2021-10-30,744.79,350.00,68.00,30.00,9,12
2021-10-31,841.63,350.00,74.00,30.00,13,12
2021-11-01,672.00,350.00,60.00,30.00,10,12
2021-11-02,759.16,350.00,45.00,30.00,14,12
2021-11-03,633.43,350.00,49.00,30.00,12,12
2021-11-04,415.12,350.00,34.00,30.00,9,12
2021-11-05,306.99,350.00,48.00,30.00,7,12
2021-11-06,229.66,350.00,2.00,30.00,10,12
2021-11-07,740.78,350.00,72.00,30.00,12,12
2021-11-08,723.66,350.00,68.00,30.00,11,12
2021-11-09,399.23,350.00,47.00,30.00,7,12
2021-11-10,860.06,350.00,94.00,30.00,15,12
2021-11-11,824.95,350.00,85.00,30.00,10,12
2021-11-12,527.49,350.00,38.00,30.00,12,12
2021-11-13,660.84,350.00,54.00,30.00,13,12
2021-11-14,686.91,350.00,68.00,30.00,10,12
2021-11-15,847.58,350.00,77.00,30.00,13,12
2021-11-16,802.07,350.00,87.00,30.00,11,12
2021-11-17,571.88,350.00,66.00,30.00,10,12
2021-11-18,352.24,350.00,34.00,30.00,8,12
2021-11-19,21.44,350.00,39.00,30.00,3,12
2021-11-20,673.96,350.00,53.00,30.00,14,12
2021-11-21,684.70,350.00,56.00,30.00,14,12
2021-11-22,445.89,350.00,37.00,30.00,12,12
2021-11-23,485.44,350.00,74.00,30.00,14,12
2021-11-24,523.68,350.00,53.00,30.00,9,12
2021-11-25,810.44,350.00,64.00,30.00,14,12
2021-11-26,392.99,350.00,50.00,30.00,5,12
2021-11-27,139.52,350.00,6.00,30.00,6,12
2021-11-28,812.54,350.00,70.00,30.00,13,12
2021-11-29,792.84,350.00,63.00,30.00,13,12
2021-11-30,588.85,350.00,59.00,30.00,10,12
2021-12-01,642.44,350.00,53.00,30.00,15,12
2021-12-02,614.63,350.00,53.00,30.00,9,12
2021-12-03,387.21,350.00,86.00,30.00,10,12
2021-12-04,709.75,350.00,56.00,30.00,13,12
2021-12-05,793.18,350.00,62.00,30.00,13,12
2021-12-06,688.71,350.00,70.00,30.00,10,12
2021-12-07,779.13,350.00,63.00,30.00,12,12
2021-12-08,580.37,350.00,48.00,30.00,11,12
2021-12-09,777.37,350.00,93.00,30.00,13,12
2021-12-10,563.64,350.00,68.00,30.00,10,12
2021-12-11,144.13,350.00,47.00,30.00,7,12
2021-12-12,615.92,350.00,55.00,30.00,9,12
2021-12-13,572.14,350.00,50.00,30.00,10,12
2021-12-14,868.94,350.00,71.00,30.00,13,12
2021-12-15,831.07,350.00,56.00,30.00,11,12
2021-12-16,902.97,350.00,91.00,30.00,12,12
2021-12-17,601.60,350.00,71.00,30.00,7,12
2021-12-18,474.65,350.00,11.00,30.00,9,12
2021-12-19,800.25,350.00,68.00,30.00,13,12
2021-12-20,807.66,350.00,75.00,30.00,11,12
2021-12-21,797.14,350.00,76.00,30.00,13,12
2021-12-22,576.66,350.00,60.00,30.00,9,12
2021-12-23,691.09,350.00,62.00,30.00,14,12
2021-12-24,344.93,350.00,39.00,30.00,10,12
2021-12-25,399.45,350.00,26.00,30.00,13,12
2021-12-26,864.78,350.00,78.00,30.00,13,12
2021-12-27,728.49,350.00,80.00,30.00,11,12
2021-12-28,434.15,350.00,60.00,30.00,6,12
2021-12-29,685.44,350.00,69.00,30.00,9,12
2021-12-30,518.41,350.00,50.00,30.00,6,12
