Date,Move Actual,Move Goal,Exercise Actual,Exercise Goal,Stand Actual,Stand Goal
2020-02-28,296.29,350.00,1.00,30.00,11,12
2020-02-29,416.43,350.00,11.00,30.00,9,12
2020-03-01,643.29,350.00,51.00,30.00,13,12
2020-03-02,788.82,350.00,65.00,30.00,14,12
2020-03-03,254.00,350.00,8.00,30.00,7,12
2020-03-04,547.59,350.00,41.00,30.00,8,12
2020-03-05,408.97,350.00,15.00,30.00,9,12
2020-03-06,26.72,350.00,1.00,30.00,1,12
2020-03-07,410.52,350.00,9.00,30.00,13,12
2020-03-08,850.91,350.00,61.00,30.00,12,12
2020-03-09,745.75,350.00,90.00,30.00,11,12
2020-03-10,434.18,350.00,35.00,30.00,9,12
2020-03-11,541.62,350.00,48.00,30.00,8,12
2020-03-12,608.32,350.00,52.00,30.00,12,12
2020-03-13,558.14,350.00,62.00,30.00,9,12
2020-03-14,616.89,350.00,38.00,30.00,12,12
2020-03-15,375.94,350.00,23.00,30.00,9,12
2020-03-16,687.00,350.00,62.00,30.00,10,12
2020-03-17,549.48,350.00,23.00,30.00,12,12
2020-03-18,601.75,350.00,45.00,30.00,14,12
2020-03-19,473.34,350.00,25.00,30.00,14,12
2020-03-20,0.00,350.00,0.00,30.00,0,12
2020-03-21,132.67,350.00,3.00,30.00,4,12
2020-03-22,529.22,350.00,22.00,30.00,9,12
2020-03-23,482.41,350.00,21.00,30.00,13,12
2020-03-24,507.70,350.00,22.00,30.00,10,12
2020-03-25,342.91,350.00,24.00,30.00,9,12
2020-03-26,505.51,350.00,22.00,30.00,15,12
2020-03-27,99.79,350.00,0.00,30.00,3,12
2020-03-28,0.65,350.00,0.00,30.00,0,12
2020-03-29,0.82,350.00,0.00,30.00,0,12
2020-03-30,470.18,350.00,12.00,30.00,10,12
2020-03-31,574.34,350.00,19.00,30.00,13,12
2020-04-01,9.38,350.00,0.00,30.00,4,12
2020-04-02,548.17,350.00,18.00,30.00,12,12
2020-04-03,556.22,350.00,26.00,30.00,9,12
2020-04-04,334.10,350.00,1.00,30.00,12,12
2020-04-05,317.89,350.00,5.00,30.00,13,12
2020-04-06,589.64,350.00,25.00,30.00,16,12
2020-04-07,596.52,350.00,34.00,30.00,14,12
2020-04-08,13.72,350.00,0.00,30.00,1,12
2020-04-09,644.83,350.00,30.00,30.00,14,12
2020-04-10,492.82,350.00,35.00,30.00,12,12
2020-04-11,420.68,350.00,5.00,30.00,12,12
2020-04-12,826.16,350.00,47.00,30.00,14,12
2020-04-13,923.66,350.00,72.00,30.00,12,12
2020-04-14,674.96,350.00,27.00,30.00,12,12
2020-04-15,549.29,350.00,25.00,30.00,12,12
2020-04-16,690.75,350.00,32.00,30.00,13,12
2020-04-17,251.90,350.00,7.00,30.00,9,12
2020-04-18,0.00,350.00,1.00,30.00,5,12
2020-04-19,550.32,350.00,32.00,30.00,15,12
2020-04-20,555.53,350.00,36.00,30.00,9,12
2020-04-21,180.22,350.00,1.00,30.00,6,12
2020-04-22,699.10,350.00,34.00,30.00,11,12
2020-04-23,424.29,350.00,22.00,30.00,9,12
2020-04-24,429.71,350.00,11.00,30.00,9,12
2020-04-25,639.98,350.00,30.00,30.00,15,12
2020-04-26,685.26,350.00,27.00,30.00,16,12
2020-04-27,228.76,350.00,0.00,30.00,8,12
2020-04-28,980.28,350.00,76.00,30.00,15,12
2020-04-29,523.51,350.00,25.00,30.00,13,12
2020-04-30,5.46,350.00,1.00,30.00,0,12
2020-05-01,495.88,350.00,36.00,30.00,6,12
2020-05-04,0.00,350.00,0.00,30.00,0,12
2020-05-05,134.04,350.00,7.00,30.00,3,12
2020-05-06,546.05,350.00,37.00,30.00,12,12
2020-05-07,578.88,350.00,35.00,30.00,12,12
2020-05-08,283.25,350.00,13.00,30.00,4,12
2020-05-09,75.98,350.00,1.00,30.00,3,12
2020-05-10,602.29,350.00,64.00,30.00,12,12
2020-05-11,424.28,350.00,37.00,30.00,8,12
2020-05-12,701.19,350.00,67.00,30.00,14,12
2020-05-13,492.00,350.00,31.00,30.00,11,12
2020-05-14,466.35,350.00,30.00,30.00,12,12
2020-05-15,0.00,350.00,0.00,30.00,0,12
2020-05-16,224.08,350.00,4.00,30.00,8,12
2020-05-17,456.80,350.00,48.00,30.00,7,12
2020-05-18,549.65,350.00,64.00,30.00,15,12
2020-05-19,411.10,350.00,54.00,30.00,10,12
2020-05-20,300.00,350.00,22.00,30.00,8,12
2020-05-21,396.29,350.00,54.00,30.00,6,12
2020-05-22,5.45,350.00,37.00,30.00,1,12
2020-05-23,265.17,350.00,42.00,30.00,6,12
2020-05-24,568.30,350.00,39.00,30.00,12,12
2020-05-25,730.46,350.00,66.00,30.00,15,12
2020-05-26,598.90,350.00,96.00,30.00,12,12
2020-05-27,950.65,350.00,85.00,30.00,15,12
2020-05-28,675.67,350.00,58.00,30.00,16,12
2020-05-29,0.00,350.00,0.00,30.00,0,12
2020-05-30,65.11,350.00,0.00,30.00,2,12
2020-05-31,504.63,350.00,91.00,30.00,10,12
2020-06-01,338.45,350.00,40.00,30.00,2,12
2020-06-02,863.73,350.00,111.00,30.00,10,12
2020-06-03,702.47,350.00,83.00,30.00,14,12
2020-06-04,0.00,350.00,0.00,30.00,0,12
2020-06-05,580.11,350.00,45.00,30.00,12,12
2020-06-06,0.00,350.00,0.00,30.00,0,12
2020-06-07,761.45,350.00,80.00,30.00,12,12
2020-06-08,294.93,350.00,37.00,30.00,4,12
2020-06-09,854.10,350.00,94.00,30.00,14,12
2020-06-10,14.38,350.00,68.00,30.00,4,12
2020-06-11,479.86,350.00,36.00,30.00,13,12
2020-06-12,324.08,350.00,17.00,30.00,8,12
2020-06-13,232.19,350.00,60.00,30.00,5,12
2020-06-14,686.32,350.00,83.00,30.00,15,12
2020-06-15,886.65,350.00,106.00,30.00,11,12
2020-06-16,884.89,350.00,108.00,30.00,13,12
2020-06-17,876.03,350.00,125.00,30.00,12,12
2020-06-18,822.29,350.00,118.00,30.00,7,12
2020-06-19,773.16,350.00,67.00,30.00,12,12
2020-06-20,187.08,350.00,50.00,30.00,7,12
2020-06-21,587.28,350.00,83.00,30.00,14,12
2020-06-22,0.11,350.00,74.00,30.00,3,12
2020-06-23,611.22,350.00,41.00,30.00,13,12
2020-06-24,388.77,350.00,24.00,30.00,10,12
2020-06-25,140.00,350.00,15.00,30.00,2,12
2020-06-26,16.01,350.00,2.00,30.00,1,12
2020-06-27,443.44,350.00,42.00,30.00,9,12
2020-06-28,605.96,350.00,56.00,30.00,14,12
2020-06-29,464.96,350.00,47.00,30.00,9,12
2020-06-30,709.95,350.00,97.00,30.00,10,12
2020-07-01,408.79,350.00,25.00,30.00,11,12
2020-07-02,350.77,350.00,26.00,30.00,9,12
2020-07-03,0.00,350.00,0.00,30.00,0,12
2020-07-04,476.91,350.00,31.00,30.00,8,12
2020-07-05,834.38,350.00,78.00,30.00,15,12
2020-07-06,690.03,350.00,71.00,30.00,11,12
2020-07-07,770.88,350.00,91.00,30.00,11,12
2020-07-08,509.64,350.00,48.00,30.00,9,12
2020-07-09,717.50,350.00,69.00,30.00,11,12
2020-07-10,368.28,350.00,25.00,30.00,8,12
2020-07-11,52.98,350.00,0.00,30.00,0,12
2020-07-12,445.93,350.00,24.00,30.00,10,12
2020-07-13,394.34,350.00,27.00,30.00,11,12
2020-07-14,363.21,350.00,31.00,30.00,7,12
2020-07-15,488.15,350.00,46.00,30.00,11,12
2020-07-16,451.12,350.00,16.00,30.00,12,12
2020-07-17,40.99,350.00,3.00,30.00,3,12
2020-07-18,0.00,350.00,0.00,30.00,0,12
2020-07-19,541.83,350.00,80.00,30.00,13,12
2020-07-20,408.57,350.00,35.00,30.00,12,12
2020-07-21,272.38,350.00,8.00,30.00,8,12
2020-07-22,317.02,350.00,25.00,30.00,8,12
2020-07-23,426.54,350.00,23.00,30.00,11,12
2020-07-24,6.08,350.00,0.00,30.00,0,12
2020-07-25,3.56,350.00,0.00,30.00,0,12
2020-07-26,182.75,350.00,6.00,30.00,4,12
2020-07-27,466.97,350.00,40.00,30.00,11,12
2020-07-28,449.45,350.00,20.00,30.00,12,12
2020-07-29,0.21,350.00,0.00,30.00,0,12
2020-07-30,304.54,350.00,32.00,30.00,6,12
2020-07-31,460.90,350.00,35.00,30.00,8,12
2020-08-01,23.22,350.00,1.00,30.00,1,12
2020-08-07,68.21,350.00,1.00,30.00,4,12
2020-08-08,477.17,350.00,14.00,30.00,12,12
2020-08-09,387.41,350.00,31.00,30.00,7,12
2020-08-10,388.40,350.00,20.00,30.00,10,12
2020-08-13,0.00,350.00,0.00,30.00,0,12
2020-08-14,325.09,350.00,21.00,30.00,9,12
2020-08-15,67.32,350.00,0.00,30.00,2,12
2020-08-17,0.00,350.00,0.00,30.00,0,12
2020-08-18,149.44,350.00,7.00,30.00,3,12
2020-08-19,245.29,350.00,3.00,30.00,5,12
2020-08-20,446.08,350.00,42.00,30.00,7,12
2020-08-21,4.67,350.00,0.00,30.00,0,12
2020-08-22,20.34,350.00,0.00,30.00,1,12
2020-08-23,148.01,350.00,0.00,30.00,5,12
2020-08-24,164.26,350.00,5.00,30.00,3,12
2020-08-25,142.56,350.00,6.00,30.00,6,12
2020-08-26,118.26,350.00,5.00,30.00,3,12
2020-08-27,269.25,350.00,2.00,30.00,8,12
2020-08-28,363.65,350.00,12.00,30.00,6,12
2020-08-29,168.43,350.00,2.00,30.00,3,12
2020-08-30,111.65,350.00,1.00,30.00,2,12
2020-08-31,102.18,350.00,5.00,30.00,1,12
2020-09-03,0.00,350.00,0.00,30.00,0,12
2020-09-04,162.08,350.00,24.00,30.00,1,12
2020-09-05,312.19,350.00,24.00,30.00,6,12
2020-09-06,313.94,350.00,2.00,30.00,10,12
2020-09-07,330.86,350.00,26.00,30.00,6,12
2020-09-08,393.70,350.00,48.00,30.00,3,12
2020-09-09,0.37,350.00,0.00,30.00,0,12
2020-09-10,1.77,350.00,0.00,30.00,0,12
2020-09-11,356.81,350.00,13.00,30.00,8,12
2020-09-12,2.42,350.00,0.00,30.00,0,12
2020-09-13,80.82,350.00,0.00,30.00,1,12
2020-09-14,157.76,350.00,0.00,30.00,6,12
2020-09-17,0.00,350.00,0.00,30.00,0,12
2020-09-18,451.18,350.00,32.00,30.00,7,12
2020-09-19,0.00,350.00,0.00,30.00,0,12
2020-09-20,438.66,350.00,37.00,30.00,6,12
2020-09-24,0.00,350.00,0.00,30.00,0,12
2020-09-25,1.55,350.00,0.00,30.00,0,12
2020-09-26,175.73,350.00,18.00,30.00,5,12
2020-09-27,4.31,350.00,0.00,30.00,0,12
2020-09-28,54.84,350.00,0.00,30.00,2,12
2020-09-29,215.30,350.00,1.00,30.00,6,12
2020-09-30,535.81,350.00,33.00,30.00,10,12
2020-10-01,721.64,350.00,50.00,30.00,12,12
2020-10-02,562.62,350.00,51.00,30.00,8,12
2020-10-03,379.67,350.00,16.00,30.00,5,12
2020-10-04,545.46,350.00,54.00,30.00,4,12
2020-10-05,753.43,350.00,68.00,30.00,11,12
2020-10-06,771.38,350.00,75.00,30.00,14,12
2020-10-07,420.88,350.00,53.00,30.00,8,12
2020-10-08,513.01,350.00,23.00,30.00,9,12
2020-10-09,477.73,350.00,38.00,30.00,13,12
2020-10-10,387.36,350.00,40.00,30.00,4,12
2020-10-11,546.59,350.00,46.00,30.00,5,12
2020-10-12,740.16,350.00,72.00,30.00,7,12
2020-10-13,541.42,350.00,35.00,30.00,14,12
2020-10-14,401.38,350.00,7.00,30.00,8,12
2020-10-15,198.66,350.00,35.00,30.00,6,12
2020-10-16,521.53,350.00,35.00,30.00,12,12
2020-10-17,825.10,350.00,66.00,30.00,14,12
2020-10-18,469.20,350.00,3.00,30.00,9,12
2020-10-19,186.11,350.00,3.00,30.00,4,12
2020-10-20,205.56,350.00,1.00,30.00,3,12
2020-10-21,497.34,350.00,23.00,30.00,12,12
2020-10-22,0.00,350.00,0.00,30.00,0,12
2020-10-23,1079.64,350.00,103.00,30.00,14,12
2020-10-24,272.58,350.00,4.00,30.00,6,12
2020-10-25,491.88,350.00,26.00,30.00,10,12
2020-10-26,593.08,350.00,52.00,30.00,12,12
2020-10-27,0.52,350.00,0.00,30.00,0,12
2020-10-28,764.93,350.00,59.00,30.00,15,12
2020-10-29,932.76,350.00,74.00,30.00,13,12
2020-10-30,801.43,350.00,71.00,30.00,14,12
2020-10-31,1083.31,350.00,117.00,30.00,11,12
2020-11-01,668.76,350.00,42.00,30.00,14,12
2020-11-02,801.59,350.00,52.00,30.00,14,12
2020-11-03,713.23,350.00,36.00,30.00,16,12
2020-11-04,781.72,350.00,47.00,30.00,16,12
2020-11-05,841.99,350.00,36.00,30.00,17,12
2020-11-06,392.29,350.00,68.00,30.00,5,12
2020-11-07,607.12,350.00,27.00,30.00,13,12
2020-11-08,566.42,350.00,56.00,30.00,10,12
2020-11-09,1057.00,350.00,116.00,30.00,12,12
2020-11-10,802.96,350.00,40.00,30.00,11,12
2020-11-11,617.13,350.00,41.00,30.00,12,12
2020-11-12,910.64,350.00,84.00,30.00,14,12
2020-11-13,605.32,350.00,77.00,30.00,13,12
2020-11-14,697.87,350.00,80.00,30.00,11,12
2020-11-15,766.80,350.00,42.00,30.00,14,12
2020-11-16,616.45,350.00,58.00,30.00,12,12
2020-11-17,666.66,350.00,37.00,30.00,10,12
2020-11-18,842.42,350.00,81.00,30.00,10,12
2020-11-19,848.58,350.00,92.00,30.00,11,12
2020-11-20,824.32,350.00,82.00,30.00,11,12
2020-11-21,9.66,350.00,28.00,30.00,1,12
2020-11-22,653.08,350.00,58.00,30.00,8,12
2020-11-23,794.92,350.00,80.00,30.00,12,12
2020-11-24,548.66,350.00,51.00,30.00,10,12
2020-11-25,659.90,350.00,98.00,30.00,17,12
2020-11-26,532.69,350.00,82.00,30.00,14,12
2020-11-27,823.07,350.00,72.00,30.00,14,12
2020-11-28,751.26,350.00,87.00,30.00,11,12
2020-11-29,902.35,350.00,94.00,30.00,13,12
2020-11-30,559.31,350.00,46.00,30.00,9,12
2020-12-01,575.38,350.00,84.00,30.00,15,12
2020-12-02,598.77,350.00,80.00,30.00,14,12
2020-12-03,559.10,350.00,76.00,30.00,12,12
2020-12-04,726.68,350.00,70.00,30.00,13,12
2020-12-05,904.33,350.00,98.00,30.00,9,12
2020-12-06,7.17,350.00,0.00,30.00,1,12
2020-12-07,553.89,350.00,85.00,30.00,11,12
2020-12-08,973.01,350.00,107.00,30.00,13,12
2020-12-09,631.20,350.00,58.00,30.00,13,12
2020-12-10,652.96,350.00,58.00,30.00,11,12
2020-12-11,232.82,350.00,4.00,30.00,6,12
2020-12-12,97.27,350.00,0.00,30.00,2,12
2020-12-13,469.98,350.00,36.00,30.00,8,12
2020-12-14,441.91,350.00,37.00,30.00,12,12
2020-12-15,551.89,350.00,45.00,30.00,12,12
2020-12-16,550.08,350.00,56.00,30.00,8,12
2020-12-17,580.69,350.00,59.00,30.00,10,12
2020-12-18,156.20,350.00,1.00,30.00,6,12
2020-12-19,0.00,350.00,0.00,30.00,0,12
2020-12-20,653.59,350.00,58.00,30.00,11,12
2020-12-21,439.83,350.00,28.00,30.00,9,12
2020-12-22,870.85,350.00,113.00,30.00,9,12
2020-12-23,581.95,350.00,62.00,30.00,11,12
2020-12-24,570.86,350.00,62.00,30.00,13,12
2020-12-25,816.83,350.00,87.00,30.00,10,12
2020-12-26,607.98,350.00,81.00,30.00,9,12
2020-12-27,407.93,350.00,46.00,30.00,9,12
2020-12-28,590.83,350.00,63.00,30.00,13,12
2020-12-29,720.98,350.00,79.00,30.00,11,12
2020-12-30,582.44,350.00,48.00,30.00,11,12
