UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
f4b1e672-5945-4d37-b132-733ec45eb354,2024-01-29T12:14:42Z,2024-01-29T12:48:32Z,52,Walking,2030.000,2349.76,0,0,0,146.41
437d0676-590b-400a-a124-4b342fcefaf2,2024-01-31T09:48:35Z,2024-01-31T10:36:05Z,37,Running,2849.450,8275.90,4.04,0,0,529.98
8e0c6709-c055-47f6-aff2-d44e810f8344,2024-02-02T09:45:24Z,2024-02-02T10:32:10Z,37,Running,2803.405,8314.72,0,0,0,523.12
56920b9e-2ea9-42ce-8148-7b59367446b1,2024-02-05T10:01:16Z,2024-02-05T10:47:32Z,37,Running,2744.145,8403.83,0,0,0,526.40
5a4891bd-a1c4-4a7d-9d0e-cf60dda798c4,2024-02-07T09:48:21Z,2024-02-07T10:33:59Z,37,Running,2681.216,8230.41,0,0,0,516.44
ed3f976b-049a-4c78-aa27-0ddd48971f3e,2024-02-11T01:27:51Z,2024-02-11T02:21:59Z,52,Walking,3248.000,1918.29,0,0,0,147.62
8af00cb0-2544-4201-9846-84722237b404,2024-02-11T03:20:16Z,2024-02-11T03:35:45Z,52,Walking,929.000,436.53,0,0,0,37.53
ce1649ff-f15b-4acb-9712-acfc50aa4b60,2024-02-11T04:35:15Z,2024-02-11T05:15:57Z,52,Walking,2442.000,1436.74,0,0,0,110.76
abff344c-fc83-4940-8097-82e3872ea339,2024-02-11T05:17:57Z,2024-02-11T06:11:11Z,52,Walking,3194.000,2552.98,0,0,0,173.09
fc68cf43-601e-4411-ac62-b3eaf9343217,2024-02-11T06:18:15Z,2024-02-11T06:46:24Z,52,Walking,1689.000,1029.63,0,0,0,78.10
106351a6-8e86-4f3c-a98b-c7693799be12,2024-02-11T09:27:40Z,2024-02-11T10:05:18Z,52,Walking,2258.000,1969.05,0,0,0,129.23
a477f840-370d-49f9-a80a-2b34db83dbf8,2024-02-13T10:36:56Z,2024-02-13T10:56:53Z,52,Walking,1197.000,679.00,0,0,0,53.23
5afb80aa-5911-441c-a964-41d71e993d2a,2024-02-14T06:08:29Z,2024-02-14T08:13:02Z,37,Running,7302.736,21125.91,16.29,0,0,1333.54
57a47155-e429-4c30-831a-238b01a10ce6,2024-02-19T09:54:23Z,2024-02-19T10:46:41Z,37,Running,2999.247,8367.51,2.75,0,0,525.47
29a9f3da-f5c9-4328-bea0-5c2cda0e2b2a,2024-02-21T00:10:34Z,2024-02-21T00:34:33Z,52,Walking,1439.000,1315.30,0,0,0,87.29
7104d247-37bf-4261-be45-de23e6ccfc3b,2024-02-21T00:42:07Z,2024-02-21T01:06:22Z,52,Walking,1455.000,1495.83,0,0,0,95.41
e8871ad8-3bae-47ca-8330-ae5d5b7b164b,2024-02-21T12:41:02Z,2024-02-21T13:10:16Z,52,Walking,1754.000,1457.07,0,0,0,100.11
e51f9645-0ba0-41c2-9fed-10964d5e3707,2024-02-21T13:16:03Z,2024-02-21T13:41:35Z,52,Walking,1532.000,1347.32,0,0,0,90.64
b9326073-fb4e-491a-b344-176bea4e5802,2024-02-21T13:51:20Z,2024-02-21T14:11:56Z,52,Walking,1236.000,509.94,0,0,0,48.27
e61dad47-3456-491d-9a9d-57c2308027f9,2024-02-22T00:23:34Z,2024-02-22T01:11:29Z,52,Walking,2875.000,1967.50,0,0,0,145.95
36e66f13-6dea-4e49-b2a5-44599c021904,2024-02-22T01:47:30Z,2024-02-22T02:23:51Z,52,Walking,2181.000,2088.26,0,0,0,136.39
b8165ed2-ac1c-4001-bce9-3e53f71a18c4,2024-02-22T10:11:24Z,2024-02-22T10:57:04Z,37,Running,2735.021,8169.68,0,0,0,511.59
52fab8b3-a696-469e-bb55-a44738e85041,2024-02-23T10:15:05Z,2024-02-23T11:03:39Z,37,Running,2855.386,8233.30,0,0,0,513.00
d2a9358d-d093-4401-b387-b2f2d04a3fd9,2024-02-24T13:27:45Z,2024-02-24T14:00:55Z,52,Walking,1990.000,977.46,0,0,0,84.46
070c4c61-e9db-443d-9270-2e93d49f146a,2024-02-24T14:04:42Z,2024-02-24T14:25:47Z,52,Walking,1265.000,463.47,0,0,0,46.90
5bf413ab-29ef-4df7-8b3d-392c8d348722,2024-02-25T02:03:51Z,2024-02-25T02:19:48Z,52,Walking,957.000,511.28,0,0,0,42.41
b4da0be6-5f50-4859-b61c-9f73dd96120f,2024-02-25T12:33:13Z,2024-02-25T12:40:08Z,37,Running,415.122,1092.91,0,0,0,69.77
3ef4f239-b12d-4928-a23b-d0e85ad1f570,2024-02-25T13:00:25Z,2024-02-25T13:20:47Z,52,Walking,1222.000,1177.65,0,0,0,76.74
40d830a7-d92f-44ff-bf95-65cfb2693211,2024-02-26T09:53:26Z,2024-02-26T10:41:43Z,37,Running,2870.305,8385.41,0,0,0,525.79
19e6a819-4a72-4166-8e34-e69d5be62e40,2024-02-28T10:15:56Z,2024-02-28T11:04:30Z,37,Running,2900.734,8265.30,0,0,0,516.94
8582e5c3-11a7-462e-b923-761885727dbc,2024-03-01T09:57:48Z,2024-03-01T10:47:31Z,37,Running,2942.419,8269.55,0,0,0,521.90
19748157-409b-4b2b-9e39-10335efb087e,2024-03-03T00:26:09Z,2024-03-03T00:37:18Z,52,Walking,669.000,515.54,0,0,0,35.45
5f1711c1-a48a-463e-8204-3f4baa9298ea,2024-03-03T00:40:22Z,2024-03-03T01:05:34Z,52,Walking,1512.000,762.53,0,0,0,63.25
a2136f39-d336-4e5a-860c-890a2525c754,2024-03-03T01:50:07Z,2024-03-03T02:15:16Z,52,Walking,1509.000,765.87,0,0,0,63.34
0fc49d3f-55ff-4a5d-b4c3-3d18f2365192,2024-03-03T02:32:18Z,2024-03-03T04:25:21Z,52,Walking,6783.000,2232.58,0,0,0,234.00
88018a1b-6fdb-4f94-973e-017a481a676c,2024-03-03T09:05:17Z,2024-03-03T09:54:33Z,37,Running,2902.432,8103.97,2.03,0,0,514.36
66524e19-8aa9-4807-bc1d-a3102e14b742,2024-03-04T10:10:00Z,2024-03-04T10:56:50Z,37,Running,2756.977,8416.56,0,0,0,537.25
33bdb888-41d0-4343-b8d5-06c4ad258c07,2024-03-07T14:54:53Z,2024-03-07T15:09:15Z,37,Running,856.002,2133.59,0,0,0,137.93
9ef435cf-f500-42c1-8f40-1cddd341c12d,2024-03-07T14:54:59Z,2024-03-07T15:11:13Z,37,Running,974.000,2211.03,0,0,0,186.80
7a7a3820-df98-4a84-ac74-ba71b244a4ec,2024-03-08T10:13:42Z,2024-03-08T11:02:48Z,37,Running,2933.863,8269.29,0,0,0,536.82
8e1c6d70-a98d-43dd-845f-22c366a5f1eb,2024-03-08T10:13:48Z,2024-03-08T11:04:35Z,37,Running,3047.000,8305.19,0,0,0,688.86
27f1c0a6-cd56-4ac1-a2d3-03604fa7e93f,2024-03-09T04:47:04Z,2024-03-09T05:11:04Z,52,Walking,1440.000,632.58,0,0,0,57.10
00b3b5ad-7adb-4a46-82d7-627385274546,2024-03-09T12:16:51Z,2024-03-09T12:58:56Z,52,Walking,2525.000,987.19,0,0,0,94.96
45b66a37-1222-4029-baaf-8025ed0afd63,2024-03-09T23:13:30Z,2024-03-10T00:12:45Z,37,Running,3554.861,10080.83,0,0,0,644.44
cd655f56-a09e-46e2-a86e-1a9c55b64a2e,2024-03-10T01:15:05Z,2024-03-10T02:04:00Z,52,Walking,2935.000,1759.11,0,0,0,136.37
8fc34fe7-e508-4cf8-a16b-7a58b829f26e,2024-03-11T10:15:06Z,2024-03-11T11:03:02Z,37,Running,2807.253,8208.80,0,0,0,531.07
53af674d-1d4e-4802-af50-94fc4cfb4851,2024-03-12T10:06:45Z,2024-03-12T10:36:19Z,37,Running,1771.383,5030.82,0,0,0,327.73
0e34b270-a0f5-4ecf-900d-941be04426be,2024-03-12T10:05:18Z,2024-03-12T10:44:02Z,37,Running,2324.000,5500.29,0,0,0,469.07
6e5451fd-65e6-4db3-bf5d-a7e11293183e,2024-03-13T10:13:39Z,2024-03-13T11:00:39Z,37,Running,2737.603,8346.62,0,0,0,539.75
57830a69-11bf-4780-9130-cad1771fe0c1,2024-03-16T07:49:04Z,2024-03-16T08:48:24Z,52,Walking,3560.000,2328.36,0,0,0,176.07
16070cf9-22ad-4602-bd3a-f4eccd72698e,2024-03-16T10:14:56Z,2024-03-16T11:26:39Z,52,Walking,4303.000,2954.37,0,0,0,218.87
3aa798d8-d9dc-4f5b-be56-0ce600c88904,2024-03-16T13:10:15Z,2024-03-16T13:29:20Z,52,Walking,1145.000,442.03,0,0,0,43.40
bcce71ef-afe0-439a-9680-0a253d6684de,2024-03-16T13:33:57Z,2024-03-16T13:47:13Z,37,Running,796.401,2123.72,0.36,0,0,137.91
405c0b30-8e14-41fd-a473-bfb5a9a36504,2024-03-17T02:45:38Z,2024-03-17T03:06:43Z,52,Walking,1265.000,686.93,0,0,0,56.51
9da3f4c7-ce02-4de8-ba43-7cf4afe91405,2024-03-17T03:18:19Z,2024-03-17T04:56:10Z,52,Walking,5871.000,3921.26,0,0,0,293.90
f78f6654-ed09-4eb2-8244-573bccfd6534,2024-03-17T05:24:16Z,2024-03-17T06:40:55Z,52,Walking,4599.000,3591.46,0,0,0,252.60
fdaf11b8-dbf6-4e01-8ff0-a02a57ecb8b4,2024-03-17T12:51:26Z,2024-03-17T13:09:32Z,37,Running,1085.768,3073.82,0,0,0,194.88
bc5c647d-97df-4b97-82a9-adc3b79cdb84,2024-03-18T10:21:10Z,2024-03-18T11:08:46Z,37,Running,2856.656,8316.66,6.45,0,0,542.13
550356c7-acf9-4a9d-a358-98f7a909e35a,2024-03-19T10:14:11Z,2024-03-19T10:43:51Z,37,Running,1770.378,5028.18,2.01,0,0,319.85
9411afdd-33e4-4018-9450-38467fcc612a,2024-03-20T10:22:57Z,2024-03-20T11:11:34Z,37,Running,2862.244,8260.03,0,0,0,534.56
1a5dc39b-c9d9-4da0-b45a-c7bdfe16c163,2024-03-20T10:22:56Z,2024-03-20T11:12:51Z,37,Running,2995.000,8552.39,0,0,0,716.19
142752e1-0084-4d7e-83ea-55973819c3ab,2024-03-22T10:19:08Z,2024-03-22T11:04:40Z,37,Running,2692.755,8115.70,0,0,0,516.46
3e5837ed-4f5b-4f64-8326-4465a7d06a92,2024-03-22T10:05:19Z,2024-03-22T11:08:31Z,37,Running,3792.000,8433.95,0,0,0,724.13
65a40d9c-3643-4059-8716-91efb5c738e0,2024-03-23T01:39:39Z,2024-03-23T02:24:31Z,52,Walking,2692.000,2219.80,0,0,0,152.91
280029af-e9f3-400f-8502-a8c15275ad8c,2024-03-23T03:11:05Z,2024-03-23T03:47:12Z,52,Walking,2167.000,1435.94,0,0,0,107.99
1415569f-01bc-4713-a778-d78eb404a3eb,2024-03-23T04:39:40Z,2024-03-23T05:24:58Z,52,Walking,2718.000,1261.26,0,0,0,112.20
5ae9864d-aa88-4ced-90ea-5aa84c87976e,2024-03-23T06:44:41Z,2024-03-23T07:19:57Z,52,Walking,2116.000,868.89,0,0,0,82.48
4a81d801-9d58-4347-a3b1-647a6edfeedb,2024-03-23T07:22:03Z,2024-03-23T08:11:08Z,52,Walking,2945.000,2018.17,0,0,0,149.63
a7b83860-93db-478f-b394-ed29b41a6ca1,2024-03-23T10:44:54Z,2024-03-23T11:14:21Z,52,Walking,1767.000,1755.04,0,0,0,113.22
7f2d4d06-7ebf-421a-bdf2-e67f6f32c52b,2024-03-23T11:18:19Z,2024-03-23T11:29:43Z,52,Walking,684.000,517.27,0,0,0,36.86
5b1fec68-9340-4672-85bd-bf19c6cdc492,2024-03-24T10:18:55Z,2024-03-24T10:41:22Z,52,Walking,1347.000,460.47,0,0,0,48.50
7b47f1d2-4b12-4fc4-85aa-c27ec3fe66a7,2024-03-25T10:18:46Z,2024-03-25T11:08:34Z,37,Running,2909.778,8341.54,0,0,0,536.49
fe455958-3909-4da4-8332-da79b4181d4d,2024-03-28T10:06:08Z,2024-03-28T10:38:17Z,37,Running,1893.372,5019.44,4.68,0,0,325.74
bc869e3f-fe57-48f5-b516-bf4bc2bc920f,2024-03-28T10:02:03Z,2024-03-28T10:43:32Z,37,Running,2489.000,5328.13,0,0,0,459.46
d6141383-bfc8-45a7-b99c-d3139028ac4d,2024-03-29T10:15:14Z,2024-03-29T11:05:26Z,37,Running,2969.181,8206.88,0,0,0,523.71
92116467-ec1a-4d31-a3be-38f44b30d8a3,2024-03-30T03:28:20Z,2024-03-30T03:56:50Z,52,Walking,1710.000,723.21,0,0,0,67.56
7819883f-1c42-4720-b22d-ede01fcfd1e3,2024-03-30T04:05:50Z,2024-03-30T05:06:00Z,52,Walking,3610.000,1370.83,0,0,0,135.89
ad7ae58d-b1bf-4a86-8fac-c459dffca6a2,2024-03-30T05:48:29Z,2024-03-30T06:27:53Z,52,Walking,2364.000,1968.18,0,0,0,135.12
335718eb-a335-4453-8b4c-13a0b45b83b4,2024-03-30T07:42:32Z,2024-03-30T09:06:56Z,52,Walking,5064.000,3086.97,0,0,0,240.79
800b68fd-8932-4ded-81b1-a70ab58a1bc2,2024-03-30T10:34:44Z,2024-03-30T10:45:51Z,52,Walking,667.000,752.11,0,0,0,46.59
0d8a668f-7aff-4407-994b-6f26aa079d21,2024-03-30T11:04:07Z,2024-03-30T12:28:05Z,52,Walking,5038.000,2853.82,0,0,0,230.19
c64fc4c1-fbba-4be5-9f54-bbbd5c82eaac,2024-03-30T13:22:43Z,2024-03-30T13:36:26Z,52,Walking,823.000,537.70,0,0,0,40.67
1304399d-b96a-45fe-985d-a49ac645e9f8,2024-03-30T14:00:16Z,2024-03-30T15:52:34Z,52,Walking,6738.000,4251.62,0,0,0,326.58
c03e47f5-a2b1-4d8b-a28a-d06d9adbbbf7,2024-03-31T02:18:20Z,2024-03-31T02:50:26Z,52,Walking,1926.000,598.43,0,0,0,66.78
d40fcca7-65b0-465b-935b-9dfc82f4d827,2024-03-31T08:38:52Z,2024-03-31T09:07:43Z,52,Walking,1731.000,1146.75,0,0,0,86.23
deb11e3f-2979-4543-ac48-9392ae587a57,2024-03-31T09:16:33Z,2024-03-31T10:32:27Z,52,Walking,4554.000,2780.65,0,0,0,216.74
b2bd9265-0841-4d78-9c4f-475751acbc21,2024-04-01T10:10:31Z,2024-04-01T11:01:20Z,37,Running,2956.539,8319.50,0,0,0,530.82
24e61a41-e1e6-43d7-9b44-f7031c763d71,2024-04-04T01:48:29Z,2024-04-04T03:02:04Z,52,Walking,4415.000,2455.48,0,0,0,199.78
ffdd9f1b-601e-4346-9ef7-90b8af6237c7,2024-04-04T03:41:42Z,2024-04-04T04:03:13Z,52,Walking,1291.000,870.55,0,0,0,64.98
a1f4314f-a332-4e7a-9a51-5ce4ae4e3389,2024-04-04T04:26:07Z,2024-04-04T05:15:29Z,37,Running,2935.091,8023.01,0,0,0,502.69
757cdb69-0e93-4e66-aaba-145a2f065e8f,2024-04-04T04:21:02Z,2024-04-04T05:23:44Z,37,Running,3762.000,8338.58,0,0,0,716.21
24c2bbf0-76e7-4bab-ba99-19b7f98656aa,2024-04-04T07:04:51Z,2024-04-04T07:44:03Z,52,Walking,2352.000,2130.56,0,0,0,141.85
a4b8df16-86a9-4890-b923-624b047bbc9a,2024-04-04T08:27:49Z,2024-04-04T09:19:32Z,52,Walking,3103.000,1402.13,0,0,0,126.46
b0efda68-3df3-44f5-ace5-e0a1085e965a,2024-04-04T10:01:47Z,2024-04-04T10:25:37Z,52,Walking,1430.000,533.44,0,0,0,53.42
f3b8f95a-bb2b-4151-8aab-9c898a1be972,2024-04-04T11:29:31Z,2024-04-04T12:09:30Z,52,Walking,2399.000,2318.11,0,0,0,150.90
df9352d0-4c49-4643-a4fb-2d808cb86178,2024-04-05T02:40:31Z,2024-04-05T03:03:43Z,52,Walking,1392.000,802.93,0,0,0,64.22
1995d065-4857-4220-977a-ce910d049d81,2024-04-05T03:18:32Z,2024-04-05T03:50:54Z,52,Walking,1942.000,1638.20,0,0,0,111.92
0a61a3fb-0425-4980-ad78-75f27b6b8379,2024-04-05T04:02:39Z,2024-04-05T04:27:47Z,52,Walking,1508.000,795.15,0,0,0,66.37
ab9beff0-d8ab-48ef-81be-2d4401aea495,2024-04-05T06:00:29Z,2024-04-05T06:44:19Z,52,Walking,2630.000,2381.38,0,0,0,158.56
2116ca25-0719-4547-a67c-411d9b698292,2024-04-05T10:01:56Z,2024-04-05T10:46:15Z,52,Walking,2659.000,2394.48,0,0,0,159.74
30b4c61f-e008-4785-9933-8676bccb4c0e,2024-04-05T10:49:29Z,2024-04-05T10:58:59Z,52,Walking,570.000,488.58,0,0,0,33.19
5b8b6b6f-c158-4365-ad67-537e1805fb9d,2024-04-05T12:48:25Z,2024-04-05T13:38:35Z,52,Walking,3010.000,3112.95,0,0,0,198.17
7db4cf04-e105-4f98-a744-8b58ffc32f48,2024-04-06T11:01:38Z,2024-04-06T11:27:35Z,37,Running,1557.000,2975.43,0,0,0,260.15
c49a31d6-4ffe-4e46-8205-875c185494cb,2024-04-06T11:06:43Z,2024-04-06T11:30:52Z,37,Running,1157.423,2923.58,6.61,0,0,194.25
8acbd87f-cdca-4f7c-ad16-ecb900306cf4,2024-04-07T02:15:57Z,2024-04-07T02:36:10Z,4,Badminton,1011.000,0.00,0,0,0,30.00
d93d4328-a3a0-4d10-bffe-47a03857031f,2024-04-07T10:14:45Z,2024-04-07T11:05:21Z,37,Running,3022.538,8317.52,0,0,0,533.09
63a3bcf4-7d5b-483d-9fd4-ef2b9b319dfd,2024-04-07T10:13:55Z,2024-04-07T11:18:44Z,37,Running,3889.000,8521.55,0,0,0,732.89
06edd4e3-b74d-4a7a-b435-a9dce72c2c0f,2024-04-09T10:18:18Z,2024-04-09T11:08:39Z,37,Running,2844.223,8251.46,7.44,0,0,534.28
9bd07b18-dfc3-49a4-84ad-17813ce01304,2024-04-11T10:20:34Z,2024-04-11T11:08:59Z,37,Running,2792.584,8300.10,0,0,0,530.38
fd2ea7d1-3046-4351-ba91-ea9252fda6c9,2024-04-11T10:15:19Z,2024-04-11T11:10:24Z,37,Running,3305.000,8437.05,0,0,0,713.98
867b93e0-8996-40c6-ae35-727c5377e45e,2024-04-12T13:44:55Z,2024-04-12T14:43:07Z,52,Walking,3492.000,2886.22,0,0,0,198.65
837365eb-9c40-466b-ac0d-46e54e2f651a,2024-04-13T08:00:31Z,2024-04-13T10:12:04Z,52,Walking,7893.000,4023.23,0,0,0,341.32
37c6507e-d2bf-478d-b6b9-a939a240ef49,2024-04-13T12:06:46Z,2024-04-13T13:26:25Z,52,Walking,4779.000,2068.37,0,0,0,190.83
1e88c6bf-3f13-4c5b-87a7-8e347591349f,2024-04-14T02:35:22Z,2024-04-14T03:48:19Z,52,Walking,4377.000,2004.12,0,0,0,179.50
e77f1ffc-a85f-4e1c-9148-504ee0a4ebff,2024-04-14T03:56:45Z,2024-04-14T04:26:49Z,37,Running,1783.456,5016.67,0,0,0,322.17
9ecf78fb-2489-4e93-a7b8-0c6fb36d2af8,2024-04-14T03:50:25Z,2024-04-14T04:36:09Z,37,Running,2744.000,5258.48,0,0,0,459.58
796fec87-0793-450b-9047-3768445093e8,2024-04-15T10:22:08Z,2024-04-15T11:09:30Z,37,Running,2771.574,8296.16,0,0,0,530.07
83e26b24-3e0c-406e-b984-fbc65ce718da,2024-04-15T10:07:55Z,2024-04-15T11:10:17Z,37,Running,3742.000,8631.07,0,0,0,738.08
03ed2dfc-1518-47d9-ac9d-661602d2c5cd,2024-04-17T10:18:58Z,2024-04-17T11:09:34Z,37,Running,2934.462,8419.99,0,0,0,542.84
0091b697-8f18-4cc3-871b-0515cc72587e,2024-04-17T10:18:06Z,2024-04-17T11:10:17Z,37,Running,3131.000,8510.93,0,0,0,715.91
f366a84d-705e-4800-9371-bb3a49d2b90d,2024-04-19T12:52:38Z,2024-04-19T13:12:21Z,52,Walking,1183.000,666.91,0,0,0,53.93
d97bf039-fe8b-44b9-9326-260a51583660,2024-04-21T10:05:54Z,2024-04-21T10:57:53Z,37,Running,3119.721,9110.45,14.14,0,0,602.52
a3febce7-89ea-4164-8a83-5964079a14a3,2024-04-23T10:14:59Z,2024-04-23T11:02:52Z,37,Running,2779.524,8135.78,22.50,0,0,549.33
c9d31a53-88ea-45b0-8c15-765b0b468566,2024-04-23T10:11:15Z,2024-04-23T11:04:25Z,37,Running,3190.000,8255.55,0,0,0,697.69
1a234550-b066-4803-a3e9-021163a06df0,2024-04-26T04:32:30Z,2024-04-26T04:48:24Z,52,Walking,954.000,597.50,0,0,0,46.03
7b54c756-4405-430f-b3a1-0b284b5b469c,2024-04-27T02:17:21Z,2024-04-27T03:10:08Z,52,Walking,3167.000,2173.72,0,0,0,161.05
d0cce34f-5544-446e-b127-277f044d4c3b,2024-04-27T03:30:55Z,2024-04-27T05:14:49Z,52,Walking,6234.000,3593.79,0,0,0,287.53
cebb3960-0926-44da-b076-62d226664f55,2024-04-27T10:00:26Z,2024-04-27T10:32:11Z,52,Walking,1905.000,1182.63,0,0,0,91.49
26bf139a-8d31-4e09-b02c-5ff56f395c90,2024-04-27T10:37:03Z,2024-04-27T10:53:51Z,52,Walking,1008.000,517.83,0,0,0,43.76
d454455a-1971-4aaf-b52e-0cc05f9c8605,2024-04-28T10:12:12Z,2024-04-28T10:59:57Z,37,Running,2820.266,8015.95,10.00,0,0,525.90
81e1dc47-855e-47c7-9bcc-281479f0a350,2024-04-28T10:09:14Z,2024-04-28T11:06:24Z,37,Running,3430.000,8371.86,0,0,0,711.67
109ba59a-3af9-4085-b6f8-027d77f8ef71,2024-04-29T10:18:19Z,2024-04-29T11:05:37Z,37,Running,2782.526,8230.34,0,0,0,528.36
29ad7568-52cb-40eb-be71-295749407d56,2024-04-30T23:45:18Z,2024-05-01T00:27:58Z,37,Running,2560.018,8108.82,4.48,0,0,545.42
77fef86a-cc3e-4920-bbc7-3cce5c9b7fe6,2024-04-30T23:37:25Z,2024-05-01T00:36:50Z,37,Running,3565.000,8471.42,0,0,0,722.14
b4e82698-5418-42b0-acb6-f203890cfa7b,2024-05-01T01:51:13Z,2024-05-01T02:28:59Z,52,Walking,2266.000,1687.29,0,0,0,120.91
