UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
872ecf8f-5bb2-4142-99f2-a2c7fb9c2158,2023-03-16T10:16:45Z,2023-03-16T11:08:00Z,37,Running,3075.000,8246.29,0,0,0,742.00
f9b4ae7a-b997-40a7-a033-29b13da7b23a,2023-03-17T10:17:55Z,2023-03-17T10:18:01Z,37,Running,6.393,17.11,0,0,0,0.00
b929a2dd-2b7c-465a-8ae1-705dbfe3f47e,2023-03-17T10:17:52Z,2023-03-17T10:51:48Z,37,Running,2036.000,5630.90,0,0,0,526.00
1db6e999-921e-4359-9a9a-d7555afee94d,2023-03-18T09:33:32Z,2023-03-18T10:03:33Z,52,Walking,1801.000,2102.14,0,0,0,127.10
dd799d3a-b32f-4bec-9ac6-20c6a7fee881,2023-03-18T10:15:07Z,2023-03-18T10:47:43Z,52,Walking,1956.000,822.57,0,0,0,76.02
4d52ef85-609e-4722-90fa-17f704191365,2023-03-18T11:49:40Z,2023-03-18T11:59:40Z,52,Walking,600.000,527.74,0,0,0,35.02
a1971643-d2c7-4987-a2df-3eb6c45ef51f,2023-03-19T08:52:13Z,2023-03-19T09:12:08Z,52,Walking,1195.000,693.52,0,0,0,54.55
f2436a5d-43bd-48ec-ad52-b14d2093debc,2023-03-19T09:15:19Z,2023-03-19T09:35:20Z,52,Walking,1201.000,1123.76,0,0,0,72.94
ab976ab6-d085-4688-a689-51e9942facb7,2023-03-20T04:22:41Z,2023-03-20T04:51:12Z,52,Walking,1711.000,979.05,0,0,0,77.52
c8ceedba-4d64-4cf8-ae24-4ac2df87f24d,2023-03-20T13:07:22Z,2023-03-20T13:22:09Z,37,Running,887.000,2014.89,0,0,0,170.00
c3d093f2-6d49-4f91-8dcf-43647bd39eea,2023-03-21T13:13:20Z,2023-03-21T13:28:06Z,37,Running,886.000,2032.57,0,0,0,171.00
e8c2e9f4-e75b-4f96-8b92-55f34d70fc37,2023-03-23T09:59:27Z,2023-03-23T09:59:42Z,37,Running,14.857,32.42,0,0,0,0.00
9eb303d6-1207-4d30-a1d6-1d8fe90053de,2023-03-23T09:58:11Z,2023-03-23T10:48:55Z,37,Running,3044.000,8211.25,0,0,0,684.00
365c7e24-2873-4ed2-937c-e3012e456570,2023-03-24T10:19:46Z,2023-03-24T10:52:46Z,37,Running,1980.000,5640.50,0,0,0,465.00
bc04ce9f-5a37-4219-b28d-dbd622407a8a,2023-03-25T02:49:17Z,2023-03-25T02:59:17Z,52,Walking,600.000,645.93,0,0,0,40.04
e64f7eb1-7225-42d1-b5cc-2010c7bd8a3f,2023-03-25T07:45:47Z,2023-03-25T08:35:14Z,52,Walking,2967.000,2018.59,0,0,0,148.06
129661f3-aa63-496a-b3cd-df20b65c53cf,2023-03-25T08:38:15Z,2023-03-25T09:04:56Z,52,Walking,1601.000,700.86,0,0,0,63.39
aa804204-b9dd-4e35-a1dd-d1286da933fa,2023-03-25T09:24:44Z,2023-03-25T09:44:54Z,52,Walking,1210.000,1216.83,0,0,0,77.11
7ef1e8ac-0c8c-4a1f-9899-f142d0fd4408,2023-03-25T10:41:49Z,2023-03-25T10:41:59Z,13,Cycling,10.079,0.00,0,0,0,0.00
dd4f1b18-4979-47be-ab7d-827578aa8842,2023-03-25T10:42:01Z,2023-03-25T10:42:15Z,13,Cycling,14.217,0.00,0,0,0,0.00
ffa9cbce-8b16-47a2-b280-f3d03fa1396d,2023-03-25T10:38:32Z,2023-03-25T11:12:25Z,37,Running,2033.000,5017.06,0,0,0,493.00
4a0a8fff-3eae-4d53-a5f6-a3be207bf949,2023-03-25T14:13:21Z,2023-03-25T14:52:55Z,52,Walking,2374.000,1550.49,0,0,0,115.72
b6c92913-8f6d-4f09-b87c-fc38e0e82e18,2023-03-26T11:36:24Z,2023-03-26T11:36:32Z,37,Running,7.583,16.91,0,0,0,0.00
2c430774-4220-46be-a1f7-77956f326cc9,2023-03-26T11:33:15Z,2023-03-26T12:08:10Z,37,Running,2095.000,5224.78,0,0,0,467.00
cdad0697-7197-4279-bc65-beb58275a669,2023-03-26T14:01:50Z,2023-03-26T14:23:25Z,52,Walking,1295.000,547.21,0,0,0,50.45
883b1be3-f766-41b7-bc8e-778cdb4adde6,2023-03-27T10:12:59Z,2023-03-27T10:46:17Z,37,Running,1998.000,5635.53,0,0,0,500.00
4b36a1c4-161f-4ecc-9bf0-3b9d48c8e048,2023-03-29T10:14:01Z,2023-03-29T10:47:47Z,37,Running,2026.000,5615.66,0,0,0,464.00
29ddeb0a-ae96-4c95-9486-8a28f615a845,2023-03-29T19:08:53Z,2023-03-29T19:21:14Z,52,Walking,741.000,471.21,0,0,0,35.57
ec163a87-cc1c-4449-93c0-6a352c3a02ed,2023-03-30T05:18:04Z,2023-03-30T05:52:38Z,52,Walking,2074.000,1635.26,0,0,0,113.02
651fefa8-f46d-4542-b153-d568ea4cfb41,2023-03-30T06:04:56Z,2023-03-30T06:23:53Z,52,Walking,1137.000,1119.63,0,0,0,71.43
eacfd9f0-fa50-4e21-92bd-b6881114cc6f,2023-03-31T10:11:46Z,2023-03-31T10:45:39Z,37,Running,2033.000,5628.71,0,0,0,466.00
b99abcdf-d1e2-4c88-9bde-74ba67b0f6f0,2023-03-31T11:12:49Z,2023-04-01T00:58:56Z,37,Running,49566.794,86.07,0,0,0,0.00
99220bc1-320c-4c7b-8aeb-4e6336fd1666,2023-04-01T02:57:19Z,2023-04-01T04:02:14Z,52,Walking,3895.000,2259.81,0,0,0,177.79
76884937-9cf0-42ad-85b6-c33aaca80541,2023-04-01T05:04:56Z,2023-04-01T06:21:25Z,52,Walking,4589.000,2555.28,0,0,0,204.92
d00787ee-eb70-4e93-9122-4e7ab0c7e288,2023-04-01T07:15:48Z,2023-04-01T07:37:49Z,52,Walking,1321.000,510.67,0,0,0,49.44
9d32bebc-b71a-4df4-bac3-435e5ec735b1,2023-04-01T07:44:11Z,2023-04-01T08:17:24Z,52,Walking,1993.000,960.41,0,0,0,82.65
4c16eb32-5442-4d3f-9895-b515a0b78953,2023-04-01T13:42:41Z,2023-04-01T14:16:42Z,52,Walking,2041.000,1047.28,0,0,0,87.34
1f457533-1ac9-4677-b0e6-515d3900fcfa,2023-04-02T02:28:15Z,2023-04-02T02:48:00Z,52,Walking,1185.000,506.24,0,0,0,46.39
ebdeefc0-121a-4c35-94b7-ca280caf2c13,2023-04-02T09:19:20Z,2023-04-02T09:52:22Z,37,Running,1982.000,5216.48,0,0,0,428.00
4eef9cc2-b242-49cc-9b89-3dbd68ed42e5,2023-04-02T10:08:45Z,2023-04-02T10:46:57Z,52,Walking,2292.000,1556.14,0,0,0,114.24
53d69e4b-e221-4316-b34c-a6a659e2bc62,2023-04-03T10:18:41Z,2023-04-03T10:52:00Z,37,Running,1999.000,5613.72,0,0,0,463.00
459bc0d9-968c-457b-bcef-bbb910d19cd6,2023-04-04T04:28:04Z,2023-04-04T04:57:57Z,52,Walking,1793.000,1044.84,0,0,0,82.03
baa37ca7-19b9-4e00-b164-7de9c209bd7e,2023-04-05T09:12:12Z,2023-04-05T09:42:19Z,37,Running,1807.000,5112.67,0,0,0,421.00
852b9a59-734c-421d-ba1a-b41626c3d3ba,2023-04-05T14:50:41Z,2023-04-05T15:15:44Z,52,Walking,1503.000,958.56,0,0,0,72.28
c02462a2-81c9-49f1-9b3d-5519e2980f60,2023-04-06T00:33:11Z,2023-04-06T02:39:21Z,37,Running,7570.147,5356.29,0,0,0,0.00
b286baf8-6030-4ad0-8e4d-ed621ca1b262,2023-04-07T10:15:52Z,2023-04-07T10:16:01Z,37,Running,9.549,24.47,0,0,0,0.00
6b90c04f-445c-4492-a049-20ea64997f71,2023-04-07T10:15:50Z,2023-04-07T10:49:29Z,37,Running,2019.000,5692.80,0,0,0,490.00
5a557604-2ab6-4303-a2f5-e1e9e905c3cc,2023-04-08T01:41:31Z,2023-04-08T02:35:55Z,52,Walking,3264.000,2076.41,0,0,0,156.74
df9eba28-a6ff-4266-b9c1-d67f02d991f0,2023-04-08T07:48:34Z,2023-04-08T08:08:34Z,52,Walking,1200.000,723.28,0,0,0,55.93
1c6c6691-6949-4e26-9351-db26e1b545ce,2023-04-08T10:42:54Z,2023-04-08T11:24:26Z,52,Walking,2492.000,1132.38,0,0,0,100.42
f56860bb-ff84-405a-b70f-18342f75547a,2023-04-08T13:48:10Z,2023-04-08T14:27:40Z,52,Walking,2370.000,1386.00,0,0,0,108.65
bea9bdfb-cf1f-4596-9745-ada82cc2b16c,2023-04-09T02:30:27Z,2023-04-09T03:35:17Z,52,Walking,3890.000,1326.77,0,0,0,138.05
52b1e4a0-f5e4-4602-9ebd-98069653e462,2023-04-09T09:04:41Z,2023-04-09T09:40:43Z,37,Running,2162.000,5031.13,0,0,0,423.00
c9ef34c4-13da-405f-8edb-7c90009a5a8e,2023-04-09T09:48:45Z,2023-04-09T10:14:48Z,52,Walking,1563.000,767.52,0,0,0,65.43
467c9df1-8a3a-449d-afb9-f19662c252b8,2023-04-10T13:01:57Z,2023-04-10T13:20:52Z,52,Walking,1135.000,468.63,0,0,0,43.74
2d0c9119-db83-4606-84d6-7f2d5974ec5f,2023-04-13T04:43:04Z,2023-04-13T05:23:40Z,52,Walking,2436.000,1116.38,0,0,0,98.60
31ca94ca-311c-47c2-9c0a-450f68b6bffc,2023-04-15T04:08:24Z,2023-04-15T05:17:19Z,52,Walking,4135.000,2452.06,0,0,0,191.00
1372387d-a6bd-411f-bc35-837758113a15,2023-04-15T07:05:40Z,2023-04-15T07:18:32Z,52,Walking,772.000,657.98,0,0,0,44.16
840a4dcc-42e0-4e53-bd5c-0c834e06208a,2023-04-15T09:13:06Z,2023-04-15T09:43:09Z,52,Walking,1803.000,941.08,0,0,0,77.84
734a15eb-1188-44d7-b61f-be1370a3b8a3,2023-04-16T02:43:40Z,2023-04-16T03:04:16Z,52,Walking,1236.000,527.34,0,0,0,48.35
9d74dd4b-2e57-4e49-ac1b-fe5c4f977ee5,2023-04-16T04:24:58Z,2023-04-16T05:03:57Z,52,Walking,2339.000,2030.31,0,0,0,135.37
baebd44d-8f2a-420d-ab59-32be6cd9602d,2023-04-16T06:01:20Z,2023-04-16T06:31:34Z,52,Walking,1814.000,1118.51,0,0,0,85.61
652655a2-454b-4713-85e7-1f4d8d4274c7,2023-04-16T07:41:24Z,2023-04-16T08:15:46Z,52,Walking,2062.000,2273.98,0,0,0,139.90
17184e10-6e2e-492a-be0d-c03c5e15af36,2023-04-16T08:51:34Z,2023-04-16T10:09:51Z,37,Running,4697.000,9452.32,0,0,0,809.84
364da08d-c110-4c87-ab74-0687bdea57e4,2023-04-16T10:13:35Z,2023-04-16T10:29:18Z,52,Walking,943.000,787.46,0,0,0,53.24
c1796653-acbf-480b-a206-35dc10d41e2c,2023-04-16T10:32:09Z,2023-04-16T10:43:18Z,52,Walking,669.000,460.80,0,0,0,33.63
2c92e3d6-fcb0-452e-bdd9-b466775f8ce5,2023-04-17T10:15:36Z,2023-04-17T10:15:41Z,37,Running,5.230,10.32,0,0,0,0.00
ca3123e4-2bc6-4e89-a656-a57462f81fa1,2023-04-17T10:15:34Z,2023-04-17T10:48:52Z,37,Running,1998.000,5646.05,0,0,0,490.00
3744614d-5b30-4e09-b3a2-86154304cf17,2023-04-19T04:20:00Z,2023-04-19T04:46:59Z,52,Walking,1619.000,639.23,0,0,0,61.16
dab5e404-e117-4446-ba04-cc78e79c11a3,2023-04-19T04:50:46Z,2023-04-19T05:08:41Z,52,Walking,1075.000,486.21,0,0,0,43.23
da0c1d05-89f6-43d6-aa62-2b099362051c,2023-04-19T10:16:55Z,2023-04-19T10:50:21Z,37,Running,1994.000,5734.33,0,0,0,274.54
128bb92d-5524-4e0b-ac33-b8f5b6e2f6e3,2023-04-22T08:50:48Z,2023-04-22T09:22:01Z,37,Running,1868.000,5642.71,0,0,0,468.00
c4d6c0f9-5cd3-4911-8181-6b9a205b7fca,2023-04-22T12:24:20Z,2023-04-22T12:39:50Z,52,Walking,930.000,557.38,0,0,0,43.21
2b50b59d-fe7b-4df8-a451-1a4befd41c11,2023-04-22T12:49:07Z,2023-04-22T12:59:07Z,52,Walking,600.000,499.00,0,0,0,33.80
a809e4b4-6683-473a-91d7-a54eb61cbe80,2023-04-23T10:17:09Z,2023-04-23T10:52:04Z,37,Running,2090.000,5824.59,0,0,0,482.00
3deffb5f-9bcf-4072-a823-a76f450006a7,2023-04-25T04:55:14Z,2023-04-25T05:23:35Z,52,Walking,1701.000,1432.59,0,0,0,96.57
a3d66bdc-9b37-4acb-b8cf-853bb59ec45e,2023-04-25T05:41:28Z,2023-04-25T05:55:54Z,52,Walking,866.000,898.12,0,0,0,56.34
6bef5407-de56-4794-af1c-ef9b17828f56,2023-04-25T10:20:22Z,2023-04-25T10:52:11Z,37,Running,1909.000,5538.78,0,0,0,456.82
7bc36f12-fb47-44a5-a50e-e2e220a2f4db,2023-04-25T23:36:13Z,2023-04-25T23:55:23Z,52,Walking,1150.000,430.03,0,0,0,42.40
45ee67a4-0bab-4f28-b875-d4a6e4bdfb12,2023-04-26T05:00:52Z,2023-04-26T05:21:02Z,52,Walking,1210.000,414.70,0,0,0,43.04
8052ec57-7ec8-4f32-a3ca-a8b33c999967,2023-04-27T09:11:08Z,2023-04-27T09:33:56Z,52,Walking,1368.000,460.19,0,0,0,48.29
6967204d-0c3c-4eb0-9f40-b7e18efa6704,2023-04-27T11:09:08Z,2023-04-27T11:36:05Z,37,Running,1617.000,1837.01,0,0,0,159.02
af39fa70-4a7a-41b2-bc45-3a1977debcb2,2023-04-27T12:21:42Z,2023-04-27T12:37:39Z,52,Walking,957.000,617.22,0,0,0,46.32
341085b1-324f-4b98-8873-51304c1590d7,2023-05-01T01:48:09Z,2023-05-01T02:35:37Z,52,Walking,2848.000,1644.50,0,0,0,129.65
43e6f91a-a942-42a0-8c1a-dd5ea331c506,2023-05-01T03:13:05Z,2023-05-01T04:00:41Z,52,Walking,2856.000,1009.07,0,0,0,102.84
468ebd2d-e95f-4ce6-9818-5a58508ed0e3,2023-05-01T04:04:00Z,2023-05-01T04:28:05Z,52,Walking,1445.000,565.58,0,0,0,54.37
b20273d5-cfd7-4b16-870e-b0ad4885567e,2023-05-01T06:12:32Z,2023-05-01T06:38:08Z,52,Walking,1536.000,788.56,0,0,0,65.77
dfd4fffc-1d4b-4f36-8f5d-2a92496ab179,2023-05-01T09:34:11Z,2023-05-01T10:04:12Z,52,Walking,1801.000,629.94,0,0,0,64.57
e1961b34-75e8-4164-aa10-d28dcdd9f61a,2023-05-01T10:39:21Z,2023-05-01T10:48:58Z,52,Walking,577.000,499.63,0,0,0,33.35
82f5618c-1b4c-4805-b456-4dbc2bad50c9,2023-05-02T03:22:18Z,2023-05-02T03:51:21Z,52,Walking,1743.000,1072.21,0,0,0,82.14
ef18b8da-a7f1-4c3d-8d82-aa6547156d56,2023-05-02T05:09:30Z,2023-05-02T05:37:39Z,52,Walking,1689.000,641.49,0,0,0,62.70
52207d93-7e8b-49d9-8827-81b93af5768e,2023-05-02T15:28:11Z,2023-05-02T15:48:07Z,52,Walking,1196.000,610.60,0,0,0,51.04
9e4bdc15-7b22-4638-804e-99a40af109b6,2023-05-03T15:27:03Z,2023-05-03T15:51:57Z,52,Walking,1494.000,767.65,0,0,0,63.99
e6360615-e098-4d5a-8493-f19ec1e81f7c,2023-05-04T10:17:42Z,2023-05-04T10:17:48Z,37,Running,6.021,10.34,0,0,0,0.00
e399a1c9-d776-4679-a2c3-5d23e17ac13e,2023-05-04T10:13:52Z,2023-05-04T11:03:12Z,37,Running,2960.000,8237.33,0,0,0,681.89
b782fb46-b369-47ed-85d0-99de6cea5b54,2023-05-04T10:17:42Z,2023-05-04T11:14:44Z,37,Running,3422.015,8048.40,0,0,0,0.00
96b0dea9-642f-42a5-92a7-037964c0199b,2023-05-05T14:19:02Z,2023-05-05T15:10:51Z,52,Walking,3109.000,1542.18,0,0,0,130.81
773147c9-59f4-407b-9339-226a0e8e3f07,2023-05-07T14:08:14Z,2023-05-07T14:38:06Z,52,Walking,1792.000,808.20,0,0,0,71.94
262191df-fd9d-49d1-bce6-629be85950fc,2023-05-08T10:11:41Z,2023-05-08T11:09:58Z,37,Running,2801.711,7911.88,0,0,0,0.00
5721d09f-19f7-43d4-ac68-1d86617fa01e,2023-05-10T10:13:04Z,2023-05-10T11:00:39Z,37,Running,2855.000,8129.06,0,0,0,703.87
