UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
6661ce23-0ffb-4dbe-9cc8-000386ef7fca,2022-01-25T12:41:08Z,2022-01-25T12:56:40Z,37,Running,932.000,2027.02,0,0,0,177.00
1b6fe4df-62c4-4f5f-943b-608fbf77f22a,2022-01-26T01:32:33Z,2022-01-26T02:08:24Z,37,Running,2151.000,3020.22,0,0,0,260.00
f2f19185-4a92-48cb-af2d-93f7f68a10f4,2022-01-26T12:38:36Z,2022-01-26T13:13:35Z,37,Running,2099.000,3620.62,0,0,0,313.00
0f9f2137-f7d7-41f3-a7c5-84b2c8f8544e,2022-01-27T01:00:32Z,2022-01-27T01:25:54Z,37,Running,1522.000,4018.89,0,0,0,348.00
ed27dbc4-4cb4-448b-ba8d-4bbe9d46e828,2022-02-07T09:08:37Z,2022-02-07T09:34:45Z,37,Running,1568.000,3035.50,0,0,0,260.00
a54f0506-7d45-4a71-beb9-f4e2b0f411b2,2022-02-09T10:14:20Z,2022-02-09T10:28:21Z,37,Running,841.000,2038.76,0,0,0,177.00
229ee10b-9e5b-4ff5-9add-94a4e559979b,2022-02-16T10:10:44Z,2022-02-16T10:42:33Z,37,Running,1909.000,5023.02,0,0,0,435.00
999ef4c1-f7b8-452b-8285-4cbf739b5c9e,2022-02-18T09:46:15Z,2022-02-18T10:17:16Z,37,Running,1861.000,5033.02,0,0,0,434.00
f41d4be7-9a85-45d3-8cbc-24a2c750e2cb,2022-02-19T09:57:21Z,2022-02-19T10:27:21Z,37,Running,1800.000,5033.03,0,0,0,433.00
0520fedf-6d6a-4e8f-8cfe-d77e7fb46ac1,2022-02-20T09:00:38Z,2022-02-20T09:32:51Z,37,Running,1933.000,5043.03,0,0,0,437.00
c681e406-5655-4375-bd20-843717a061ca,2022-02-22T12:39:53Z,2022-02-22T13:14:43Z,37,Running,2090.000,3630.85,0,0,0,315.00
561e1ae0-f77e-44ed-a6f2-859a8f455ce2,2022-02-23T01:24:40Z,2022-02-23T02:07:43Z,37,Running,2583.000,1427.47,0,0,0,123.00
93ab7351-d85e-4efe-81cb-47850ef44a7f,2022-02-23T12:56:33Z,2022-02-23T13:10:30Z,37,Running,837.000,2017.51,0,0,0,176.00
2f931a47-be58-4cbe-b810-b8a49dd646b3,2022-02-24T01:33:14Z,2022-02-24T02:06:44Z,37,Running,2010.000,1332.20,0,0,0,115.00
7edfafee-a7fe-4d86-873e-5d5f9d81d7d2,2022-02-24T12:52:33Z,2022-02-24T13:00:27Z,37,Running,474.000,1026.13,0,0,0,89.00
09203c09-5415-43dd-96b0-6aa5c33ff03f,2022-02-24T13:00:55Z,2022-02-24T13:44:40Z,13,Cycling,2625.000,8688.54,0,0,0,173.00
cccf15cf-23f8-4f75-869b-ffb3ce5047c4,2022-02-25T01:34:38Z,2022-02-25T01:56:58Z,37,Running,1340.000,2030.22,0,0,0,176.00
250640a2-e7ca-44a4-807f-3fe9263c73bd,2022-02-26T09:23:40Z,2022-02-26T10:18:28Z,37,Running,3288.000,7430.96,0,0,0,646.00
e85ac1bc-08e2-4caf-ad63-a6599da7d76e,2022-02-27T12:29:38Z,2022-02-27T13:41:23Z,37,Running,4305.000,11132.31,0,0,0,966.00
138d4676-ecb3-42ad-ac78-f4ee651ba23b,2022-02-27T23:42:30Z,2022-02-28T00:01:27Z,37,Running,1137.000,3022.32,0,0,0,261.00
f545dddf-23da-4948-a1a9-710e9492f219,2022-03-01T13:46:00Z,2022-03-01T13:55:14Z,37,Running,554.000,1435.59,0,0,0,124.00
209a3b64-e9c6-40da-8349-6661a1bb802a,2022-03-03T13:19:12Z,2022-03-03T13:31:20Z,37,Running,728.000,2028.40,0,0,0,174.00
40804c7f-ed1c-4087-aaf8-e37523ca8a3f,2022-03-04T01:18:53Z,2022-03-04T01:35:13Z,37,Running,980.000,295.64,0,0,0,25.00
a6cd6aeb-1b26-48ec-8891-b6630fd3f438,2022-03-05T13:14:47Z,2022-03-05T13:28:06Z,37,Running,799.000,2021.84,0,0,0,175.00
a043a27f-7a20-4b0d-8eb3-7da7118711df,2022-03-06T10:13:01Z,2022-03-06T11:04:30Z,37,Running,3089.000,8029.50,0,0,0,696.00
1f0bee47-4126-4c52-a0b6-4388f17d35ee,2022-03-08T13:09:06Z,2022-03-08T13:39:16Z,37,Running,1810.000,5028.16,0,0,0,433.00
8759f298-9be9-45eb-a606-7e1676dd6934,2022-03-10T13:41:30Z,2022-03-10T13:55:17Z,37,Running,827.000,2043.89,0,0,0,178.00
1122e980-f0d1-4179-8241-071e62035b2f,2022-03-12T10:30:16Z,2022-03-12T11:21:38Z,37,Running,3082.000,8032.74,0,0,0,696.00
f2e539a9-9a9d-46cc-b904-3419f3af0d2d,2022-03-13T13:53:01Z,2022-03-13T14:28:03Z,37,Running,2102.000,5028.43,0,0,0,440.00
8dd063ee-e02b-4426-8d16-bf3fc75ec0af,2022-03-14T13:07:49Z,2022-03-14T13:42:19Z,37,Running,2070.000,5052.86,0,0,0,441.00
bc6edddf-a0b9-400f-a7b2-847b2821a89a,2022-03-16T13:12:29Z,2022-03-16T13:31:30Z,37,Running,1141.000,3042.62,0,0,0,263.00
3b2ad826-89f4-439e-a69e-b8edb478e3c4,2022-03-19T13:14:55Z,2022-03-19T14:06:19Z,37,Running,3084.000,8035.15,0,0,0,696.00
9e1c0c34-51d9-4f73-a5a3-0156d31b5989,2022-03-20T13:32:41Z,2022-03-20T13:45:45Z,37,Running,784.000,2036.34,0,0,0,176.00
6b2a8d86-ee7d-4978-b9a5-ca4cc165ef70,2022-03-21T13:13:54Z,2022-03-21T13:47:23Z,37,Running,2009.000,5042.52,0,0,0,438.00
2bf631d2-17fa-4663-9320-625c2f4d523d,2022-03-23T13:20:08Z,2022-03-23T13:32:28Z,37,Running,740.000,2029.18,0,0,0,174.00
