UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
ef9ab483-4669-44a8-8515-b61dbd51795d,2021-04-28T09:40:31Z,2021-04-28T10:13:20Z,37,Running,1969.000,5093.30,0,0,0,437.00
c7cc7b2b-ae05-45fc-83b9-94526e70f704,2021-05-11T22:15:20Z,2021-05-11T22:50:03Z,37,Running,2083.000,5356.89,0,0,0,458.00
0e8feab5-dedb-413f-af23-62a13000b312,2021-05-16T11:25:21Z,2021-05-16T11:59:24Z,37,Running,2043.000,5269.48,0,0,0,450.00
e0d6a7c7-8df5-468b-b64b-b751f5d5e373,2021-05-17T22:11:47Z,2021-05-17T22:45:13Z,37,Running,2006.000,5168.51,0,0,0,443.00
93f46876-80b4-42e4-80d5-e4b047de4b92,2021-05-18T22:18:20Z,2021-05-18T22:50:49Z,37,Running,1949.000,5256.21,0,0,0,447.00
88ba112e-e074-4551-bc20-ee78f10faedb,2021-05-28T11:19:45Z,2021-05-28T11:53:58Z,37,Running,2053.000,5221.66,0,0,0,448.00
b97b8f26-c431-49b2-bfe2-a24146031f1d,2021-05-30T10:44:01Z,2021-05-30T11:23:25Z,37,Running,2364.000,5519.49,0,0,0,477.00
6401c77d-6254-4e6b-8f76-0a77f91695b2,2021-05-30T22:30:34Z,2021-05-30T23:05:37Z,37,Running,2103.000,5347.14,0,0,0,462.00
3e95a87a-be4e-4843-a0f7-49975e77c76e,2021-05-31T23:28:34Z,2021-06-01T00:02:55Z,37,Running,2061.000,5112.86,0,0,0,440.00
6c245ee9-038a-4ab4-bd3f-6a07a5ef0d7b,2021-06-01T23:28:27Z,2021-06-02T00:02:23Z,37,Running,2036.000,5201.47,0,0,0,446.00
917739c7-6b14-428e-a7f8-657a9e9730c3,2021-06-02T23:31:10Z,2021-06-03T00:01:41Z,37,Running,1831.000,3716.77,0,0,0,318.00
8448c1ad-a8b3-41dc-8057-b85901f58af0,2021-06-03T22:20:14Z,2021-06-03T22:53:48Z,37,Running,2014.000,5353.93,0,0,0,458.00
7c83fe86-76b1-418f-93aa-46912fb89c0c,2021-06-04T23:28:39Z,2021-06-05T00:03:05Z,37,Running,2066.000,5334.88,0,0,0,457.00
f6d0f20e-1688-436e-a03b-c15415e51f91,2021-06-06T10:34:24Z,2021-06-06T11:07:40Z,37,Running,1996.000,5199.88,0,0,0,445.00
839a5f5c-4f32-446f-8242-c4d04be13ea2,2021-06-06T23:13:07Z,2021-06-06T23:47:53Z,37,Running,2086.000,5195.87,0,0,0,466.00
489f225f-fb17-4446-8b3c-89cda1bf3f2b,2021-06-07T13:26:34Z,2021-06-07T13:40:33Z,37,Running,839.000,1888.18,0,0,0,166.00
100c8585-5493-46c3-877f-71a1fa5a1993,2021-06-09T22:20:49Z,2021-06-09T22:54:59Z,37,Running,2050.000,5241.34,0,0,0,451.00
0adc033e-44aa-4272-ab4f-04da7da0182f,2021-06-11T03:54:35Z,2021-06-11T04:01:27Z,13,Cycling,412.000,1536.03,0,0,0,40.00
c3ff0935-6c5c-4575-9fcc-3c634677979b,2021-06-12T13:29:36Z,2021-06-12T14:10:33Z,52,Walking,2457.000,3081.69,0,0,0,173.00
68644ff0-b235-4f4f-966f-795aca54cd32,2021-06-12T14:11:00Z,2021-06-12T14:44:32Z,37,Running,2012.000,5247.23,0,0,0,452.00
528d1a4c-db63-4ca2-91af-e35278d6451a,2021-06-13T00:32:50Z,2021-06-13T01:09:49Z,37,Running,2219.000,5551.95,0,0,0,478.00
185f22e1-fa9d-486a-9d58-953c3544c096,2021-06-13T11:28:38Z,2021-06-13T11:51:39Z,52,Walking,1381.000,1578.31,0,0,0,91.00
1348b05e-b04a-4f63-98ff-5a41ae081572,2021-06-14T09:05:53Z,2021-06-14T09:46:21Z,37,Running,2428.000,6015.77,0,0,0,517.00
4f1407bf-0167-4929-b4da-c19b519628b8,2021-06-14T11:41:28Z,2021-06-14T12:33:05Z,52,Walking,3097.000,3868.92,0,0,0,214.69
797e22d5-890f-4641-ad1d-93dac2eb2a44,2021-06-15T11:07:02Z,2021-06-15T11:23:42Z,52,Walking,1000.000,1016.42,0,0,0,61.00
02552c57-8f40-4742-8e0c-d688edc96bc2,2021-06-15T14:05:54Z,2021-06-15T14:43:57Z,37,Running,2283.000,5245.47,0,0,0,455.00
cd9d0a68-a118-4745-9eaf-65442ba9322f,2021-06-20T13:13:49Z,2021-06-20T14:25:00Z,52,Walking,4271.000,5406.44,0,0,0,302.63
41e05c4b-1d3a-4b85-b297-06ca312e48f9,2021-06-20T22:21:42Z,2021-06-20T22:53:37Z,37,Running,1915.000,5214.64,0,0,0,444.00
d4749f5a-3106-4056-90b5-7043c03775ab,2021-06-21T13:15:57Z,2021-06-21T13:18:29Z,37,Running,152.000,314.62,0,0,0,27.00
6fa94cdf-1e85-4b55-9503-8368c9e64f1e,2021-06-22T13:15:27Z,2021-06-22T13:29:41Z,37,Running,854.000,2067.14,0,0,0,178.00
7e820a1b-15dc-4c1f-9429-862d8acc8f40,2021-06-23T00:55:47Z,2021-06-23T01:52:54Z,13,Cycling,3427.000,8364.02,0,0,0,185.00
d1860e48-4da2-44d0-a08b-53bffde4dc68,2021-06-23T13:13:10Z,2021-06-23T13:23:48Z,37,Running,638.000,1642.69,0,0,0,141.00
891e082f-d064-4f32-a8b4-163317a6d997,2021-06-23T22:17:43Z,2021-06-23T22:48:47Z,37,Running,1864.000,5229.72,0,0,0,444.00
1539a504-54fa-4105-9e69-2bf75a478d3c,2021-06-26T13:08:00Z,2021-06-26T14:22:59Z,52,Walking,4499.000,5294.30,0,0,0,302.00
8887b9ec-e060-4f9d-a6d1-dc1f66804877,2021-06-27T10:16:47Z,2021-06-27T10:56:46Z,37,Running,2399.000,6225.54,0,0,0,534.00
ec0a7c38-329e-4b86-ab80-bfd0269cc4a9,2021-06-27T22:21:28Z,2021-06-27T22:54:15Z,37,Running,1967.000,5282.78,0,0,0,450.00
cf385323-fb30-4933-bd93-908f4fe74037,2021-06-28T22:23:40Z,2021-06-28T22:55:51Z,37,Running,1931.000,5083.22,0,0,0,435.00
9946f4cc-c148-4b13-a84c-00d5d1bc9f34,2021-06-29T22:33:12Z,2021-06-29T23:04:08Z,37,Running,1856.000,5025.14,0,0,0,428.00
cd5dcc2a-d2e7-4f71-b1c1-580406027ff6,2021-06-30T22:15:39Z,2021-06-30T22:45:41Z,37,Running,1802.000,5046.99,0,0,0,430.00
4438cd78-04e9-4fca-b733-d0a3038f2072,2021-07-01T22:18:08Z,2021-07-01T22:49:04Z,37,Running,1856.000,5217.39,0,0,0,443.00
c1531f35-b6c6-4bc7-92f4-dabecd4f5877,2021-07-02T13:01:37Z,2021-07-02T13:30:09Z,52,Walking,1712.000,2069.18,0,0,0,119.00
4250cfd1-ee26-48e2-82a7-c19ac49b25ea,2021-07-03T14:11:57Z,2021-07-03T14:55:00Z,37,Running,2583.000,7039.03,0,0,0,602.00
6e0bd0bd-3132-4426-89b1-9dc5c2a84935,2021-07-06T13:01:23Z,2021-07-06T13:15:06Z,37,Running,823.000,2053.27,0,0,0,173.00
72b665e9-9467-44a0-be81-32d184238548,2021-07-07T13:06:58Z,2021-07-07T13:21:17Z,37,Running,859.000,2027.71,0,0,0,173.00
11c60cfb-5fc5-41ef-b8f7-f8387c3202e7,2021-07-07T22:20:26Z,2021-07-07T22:51:14Z,37,Running,1848.000,5311.17,0,0,0,452.00
9dcc3faa-5974-4db5-9404-6d57ece0159c,2021-07-08T13:14:19Z,2021-07-08T13:26:44Z,37,Running,745.000,2022.97,0,0,0,172.00
0f25e250-7943-452c-870f-f743c6dd01c7,2021-07-10T10:59:48Z,2021-07-10T12:22:50Z,52,Walking,4982.000,5138.88,0,0,0,302.00
a9effe82-f298-4539-9e7f-868ef5afec15,2021-07-10T13:40:34Z,2021-07-10T14:25:18Z,37,Running,2684.000,7034.61,0,0,0,603.00
f13a4df5-e5a8-49c6-acdf-4089d87e85af,2021-07-10T23:58:08Z,2021-07-11T00:31:16Z,37,Running,1988.000,5023.02,0,0,0,432.00
917ca3fc-b862-44b2-97ee-3adb351a0836,2021-07-13T12:53:03Z,2021-07-13T13:07:40Z,37,Running,877.000,2008.51,0,0,0,172.00
aad2c2fe-eed6-49f2-b379-d28830dfd589,2021-07-13T22:28:46Z,2021-07-13T22:59:44Z,37,Running,1858.000,5113.86,0,0,0,443.00
d2afb7bb-4983-4f5f-b3a1-a00fcd16ce5f,2021-07-14T13:06:27Z,2021-07-14T13:21:46Z,37,Running,919.000,2023.37,0,0,0,171.00
b750dbe5-af3a-46a3-9951-7ec450311c96,2021-07-14T22:27:56Z,2021-07-14T23:01:31Z,37,Running,2015.000,5308.67,0,0,0,476.00
d5ec8e5b-6a02-4884-ba5d-d35542a4176e,2021-07-15T13:02:03Z,2021-07-15T14:35:42Z,52,Walking,5619.000,9760.76,0,0,0,459.00
8ef0b53a-f3a1-4eb8-b912-4487a73ddc85,2021-07-19T13:07:22Z,2021-07-19T13:34:47Z,52,Walking,1645.000,2097.10,0,0,0,186.00
740dbda7-7e1f-49d3-8635-8d6db0b9eb40,2021-07-19T22:28:10Z,2021-07-19T23:01:26Z,37,Running,1996.000,5245.79,0,0,0,864.00
26f10f13-5c90-40c1-90c8-d91862a8e986,2021-07-20T12:54:40Z,2021-07-20T13:35:05Z,52,Walking,2425.000,2797.42,0,0,0,294.00
236d1405-a714-46e6-999a-22a5f611a9c0,2021-07-22T13:13:17Z,2021-07-22T13:56:19Z,37,Running,2582.000,3678.27,0,0,0,476.00
9eb67119-ab01-48bf-8f7a-6553c6f9705b,2021-07-23T13:29:58Z,2021-07-23T14:16:08Z,37,Running,2770.000,5317.40,0,0,0,816.00
66465dc6-2f91-41f3-8865-13941a724265,2021-07-24T14:40:26Z,2021-07-24T15:22:13Z,37,Running,2507.000,6020.88,0,0,0,525.00
5f591a5b-f994-4b06-a3e4-693c49fd2425,2021-07-26T12:59:38Z,2021-07-26T13:31:19Z,37,Running,1901.000,5014.20,0,0,0,427.00
4ca7c9a8-0fdd-48d6-9fea-e0cf24400616,2021-07-27T12:54:04Z,2021-07-27T13:44:26Z,37,Running,3022.000,5433.77,0,0,0,702.00
7bb07c29-655a-42cc-b56f-db95409af5b2,2021-07-28T13:04:55Z,2021-07-28T13:55:33Z,37,Running,3038.000,5412.92,0,0,0,1010.00
e7bd902a-c7a0-49c5-9ec9-ad2d932194d0,2021-07-30T01:49:05Z,2021-07-30T02:24:29Z,13,Cycling,2124.000,8476.17,0,0,0,212.59
59f1deee-bb94-4c0c-a7db-6d59de725a5d,2021-08-02T13:01:49Z,2021-08-02T13:17:54Z,37,Running,965.000,2011.08,0,0,0,168.00
8635f8d0-d4b7-402d-a277-fda7294a4ce4,2021-08-02T13:32:12Z,2021-08-02T13:51:32Z,37,Running,1160.000,3025.32,0,0,0,253.00
792287c2-a128-4d27-81c4-5a43e20720bd,2021-08-03T13:06:38Z,2021-08-03T13:26:20Z,37,Running,1182.000,3044.78,0,0,0,253.00
6ccfb9a0-758b-44a7-9e2c-e6e6748c1619,2021-08-03T13:26:48Z,2021-08-03T13:40:07Z,37,Running,799.000,2042.95,0,0,0,170.00
6ced4a73-7deb-48ea-a039-74117b4f9a8a,2021-08-04T13:36:03Z,2021-08-04T13:49:07Z,37,Running,784.000,2029.10,0,0,0,168.00
43cc9c76-93ac-4b06-8097-f9929c38cfa1,2021-08-04T14:00:27Z,2021-08-04T14:19:55Z,37,Running,1168.000,3031.51,0,0,0,252.00
45cc2217-49dc-4038-963d-eac8de0192ae,2021-08-05T13:06:17Z,2021-08-05T13:20:25Z,37,Running,848.000,2133.93,0,0,0,176.00
88e2db87-2ecf-43bd-869a-3246dd1446a4,2021-08-09T14:30:27Z,2021-08-09T14:50:52Z,37,Running,1225.000,3046.84,0,0,0,254.00
05602a15-0b17-4e2e-9746-0fec5080eaae,2021-08-09T15:04:48Z,2021-08-09T16:04:17Z,37,Running,3569.000,4115.29,0,0,0,343.00
6d1932b5-a562-49c0-9937-538fafd03337,2021-08-10T13:18:42Z,2021-08-10T13:40:21Z,37,Running,1299.000,3030.02,0,0,0,253.00
a90baaea-b83d-4788-aa10-3b117f77563e,2021-08-11T13:03:23Z,2021-08-11T13:29:31Z,37,Running,1568.000,3698.22,0,0,0,306.00
ae542e21-3c07-4dd7-81f6-b2f8e6ffcddf,2021-08-13T13:05:32Z,2021-08-13T13:19:29Z,37,Running,837.000,2239.66,0,0,0,185.00
193c3cb6-04ff-4f7b-80e1-619370dafafc,2021-08-13T13:25:04Z,2021-08-13T14:07:41Z,37,Running,2557.000,2877.85,0,0,0,241.00
4b834e68-5a9b-4c86-8d2e-8fec6fcccbab,2021-08-15T13:04:15Z,2021-08-15T13:19:01Z,37,Running,886.000,2246.40,0,0,0,188.00
ace3c389-f080-4f60-9b0b-d3c1eb5cb543,2021-08-16T04:33:21Z,2021-08-16T04:45:23Z,37,Running,722.000,2031.33,0,0,0,168.00
47ca2d16-0456-4378-b9b8-b81394dd82f0,2021-08-17T13:05:47Z,2021-08-17T13:19:43Z,37,Running,836.000,2030.60,0,0,0,169.00
c3bc3abe-924f-4ab8-a46a-d8d41e44ca5e,2021-08-18T13:09:46Z,2021-08-18T13:22:43Z,37,Running,777.000,2033.69,0,0,0,169.00
0e6eaa36-aa8f-4cac-81d9-0224db26d9bf,2021-08-18T13:24:30Z,2021-08-18T13:55:10Z,13,Cycling,1840.000,7708.96,0,0,0,208.00
32cf2278-65ca-46ff-a562-f5e7ac4ef08e,2021-08-19T12:59:40Z,2021-08-19T13:42:52Z,13,Cycling,2592.000,9951.87,0,0,0,240.00
a75cec3c-42b4-4a30-8329-cd620fa7c8b9,2021-08-20T13:47:55Z,2021-08-20T14:07:17Z,37,Running,1162.000,3044.31,0,0,0,253.00
f52f64ae-18ef-4982-b499-3cb9aee46701,2021-08-20T14:32:17Z,2021-08-20T14:50:20Z,37,Running,1068.985,3020.39,0,0,0,239.94
f8630a48-7a08-4586-9bb8-dd4ddd46a74a,2021-08-20T14:32:33Z,2021-08-20T14:50:35Z,37,Running,1082.000,3033.50,0,0,0,249.00
54cb404c-2d31-4262-8d5a-f74f4f1bd825,2021-08-21T07:48:05Z,2021-08-21T08:26:38Z,13,Cycling,2313.000,9735.66,0,0,0,252.00
4bac62dc-d1e4-4177-a5db-a1568cad432c,2021-08-21T08:42:11Z,2021-08-21T09:19:10Z,13,Cycling,2219.000,9518.69,0,0,0,251.00
5036e393-667b-424d-b153-a4d3873d9b30,2021-08-21T10:24:59Z,2021-08-21T10:46:51Z,13,Cycling,1312.000,4721.48,0,0,0,105.00
0831821e-8332-42e9-8d42-a8e87a57b188,2021-08-21T14:06:13Z,2021-08-21T14:33:50Z,13,Cycling,1657.000,4153.50,0,0,0,97.00
38105f45-7d40-421a-8a6a-a8ddf54130be,2021-08-22T13:49:03Z,2021-08-22T14:08:20Z,37,Running,1157.000,3024.51,0,0,0,251.00
f7f70be4-f132-4bc1-b3e2-f55a674ec24b,2021-08-22T14:18:54Z,2021-08-22T14:37:32Z,37,Running,1118.000,3036.69,0,0,0,252.00
61a02f08-6f99-4c00-b1cc-d1bd2a4f89a2,2021-08-23T01:34:23Z,2021-08-23T01:52:08Z,37,Running,1065.000,3067.27,0,0,0,254.00
0c4be103-9112-44cb-85a2-73c84396df5e,2021-08-24T14:05:57Z,2021-08-24T15:27:15Z,37,Running,4878.000,7019.92,0,0,0,584.00
96f82736-e4f3-436c-a344-22ce8cbe54fe,2021-08-25T13:08:18Z,2021-08-25T13:22:15Z,37,Running,837.000,2024.62,0,0,0,168.00
fa50252f-7749-49a6-b862-85dc7c59146d,2021-08-25T13:24:39Z,2021-08-25T13:57:25Z,13,Cycling,1966.000,7401.97,0,0,0,199.00
a302eb68-4c15-4357-9f82-34e1edbc99ef,2021-08-26T13:10:09Z,2021-08-26T13:23:34Z,37,Running,805.000,2004.69,0,0,0,166.00
ed921be1-df2a-403b-8a56-07c8e161e27f,2021-08-26T13:26:33Z,2021-08-26T13:59:47Z,13,Cycling,1994.000,7460.20,0,0,0,164.00
cb6701e3-aef7-4cdc-af23-27d4c296b2c1,2021-08-27T13:42:49Z,2021-08-27T14:17:21Z,13,Cycling,2072.000,7160.31,0,0,0,151.00
8f52643e-08cb-4007-9078-a966b8f4b4eb,2021-08-29T10:09:28Z,2021-08-29T12:23:29Z,37,Running,8041.000,8049.92,0,0,0,664.00
bb924944-d1f0-4d6d-95e1-d3f6dfe11891,2021-09-01T01:36:08Z,2021-09-01T02:26:21Z,13,Cycling,3013.000,10063.85,0,0,0,236.00
24a27f59-33cb-4599-8450-b0a78886ed5f,2021-09-01T13:07:30Z,2021-09-01T13:50:58Z,13,Cycling,2608.000,9597.16,0,0,0,217.00
51e132c0-cfc4-4dc1-bc2f-2e55633196dd,2021-09-01T14:00:23Z,2021-09-01T14:31:17Z,37,Running,1854.000,5038.83,0,0,0,418.00
782c893c-33ae-4164-9281-ff3e40a15e82,2021-09-02T01:24:54Z,2021-09-02T02:09:00Z,13,Cycling,2646.000,9692.22,0,0,0,224.00
64db60c7-e6a9-4808-94c6-b18e132470b4,2021-09-02T13:12:29Z,2021-09-02T14:05:05Z,13,Cycling,3156.000,10198.58,0,0,0,224.00
2dc1ee39-8d70-4928-8c1e-aaab5062ef45,2021-09-02T14:06:02Z,2021-09-02T14:24:39Z,37,Running,1065.477,3044.82,0,0,0,243.93
39ce4adc-66e1-4c4a-9548-c8be174aa37e,2021-09-02T14:24:58Z,2021-09-02T14:36:47Z,37,Running,703.176,2004.89,0,0,0,159.13
3cdb022c-a4e3-4aef-86c8-d94fc13f72e7,2021-09-02T14:07:10Z,2021-09-02T14:37:19Z,37,Running,1809.000,5270.96,0,0,0,435.00
28ec2a1f-9069-4f84-b89a-f8b0c3ef262c,2021-09-03T13:12:08Z,2021-09-03T14:07:32Z,13,Cycling,3324.000,10393.45,0,0,0,220.00
ad403f88-febe-4c45-a1da-7c8359c97465,2021-09-04T10:21:10Z,2021-09-04T10:34:14Z,37,Running,748.175,2032.13,0,0,0,159.90
29a57e02-1a83-4827-a001-a5ecb12aff68,2021-09-04T10:21:17Z,2021-09-04T10:40:25Z,37,Running,1148.000,2012.76,0,0,0,166.00
e4c5bc3d-aa83-478f-b07a-c17a1f5b612f,2021-09-04T23:53:12Z,2021-09-05T00:39:38Z,37,Running,2786.000,8028.17,0,0,0,661.00
966566a8-1f00-4062-a325-e754ee356e4b,2021-09-06T12:58:56Z,2021-09-06T13:13:31Z,37,Running,875.000,2036.87,0,0,0,170.00
63272fda-4bab-4ed9-be64-555f8b4cd637,2021-09-06T13:15:35Z,2021-09-06T13:50:33Z,13,Cycling,2098.000,7691.15,0,0,0,154.00
f1198b77-946e-4d45-ae9a-2f524c3d307f,2021-09-06T14:06:14Z,2021-09-06T14:53:52Z,37,Running,2858.000,8048.14,0,0,0,667.00
6d4f4443-408a-4247-a868-d92a0eee3846,2021-09-06T14:05:58Z,2021-09-06T14:55:09Z,37,Running,2948.375,8017.03,0,0,0,632.00
e77bd744-a903-46af-972e-59c08cb1a5ca,2021-09-07T01:46:55Z,2021-09-07T02:18:10Z,13,Cycling,1875.000,6998.44,0,0,0,170.00
2934dd3d-3721-420b-abd4-bd90aba47317,2021-09-08T13:03:15Z,2021-09-08T13:52:04Z,13,Cycling,2929.000,9513.29,0,0,0,218.00
