UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
b9ad57c9-c715-482d-91a0-e8205bda7d08,2026-01-20T00:27:26Z,2026-01-20T00:44:06Z,52,Walking,999.334,1415.44,16.04,0,0,82.20
34339036-7af9-4f4a-9886-8c1013c00fcd,2026-01-20T10:55:37Z,2026-01-20T11:08:54Z,52,Walking,797.323,1332.00,9.50,0,0,80.01
95c38345-a228-44e3-a563-55a164a7b394,2026-01-20T22:14:45Z,2026-01-20T22:46:29Z,37,Running,1903.623,5249.22,23.50,0,0,347.33
66d8ae3a-07e7-4936-ab13-72542baa9a93,2026-01-21T14:34:02Z,2026-01-21T14:43:36Z,52,Walking,573.666,544.80,7.08,0,0,30.85
4b1ace46-b858-4052-82f6-849aae75b806,2026-01-21T22:24:27Z,2026-01-21T22:57:22Z,37,Running,1974.657,5437.52,20.72,0,0,359.13
094921d7-ddd8-4db9-9539-7dfd60f0ad56,2026-01-22T13:54:32Z,2026-01-22T14:04:51Z,52,Walking,618.152,578.77,29.25,0,0,35.25
c225fcfd-2651-4903-b390-fdc4bb58dc88,2026-01-23T14:21:45Z,2026-01-23T14:48:12Z,52,Walking,1587.383,1172.32,28.38,0,0,67.18
22b95a93-7e16-4edf-bf13-f4be56cd255c,2026-01-25T01:30:21Z,2026-01-25T02:03:50Z,37,Running,2009.387,5413.11,23.79,0,0,356.31
b8d87c30-f4c2-4810-9370-656f9b646478,2026-01-26T01:43:48Z,2026-01-26T02:15:33Z,37,Running,1905.444,5244.59,12.69,0,0,345.83
71c43aa8-adad-4010-a1c4-99d542db7ba0,2026-01-26T13:57:25Z,2026-01-26T14:18:38Z,52,Walking,1272.503,1119.61,18.56,0,0,64.72
bccfc241-08dd-4843-8581-d00686d785ae,2026-01-26T22:25:18Z,2026-01-26T22:44:25Z,37,Running,1146.797,3241.47,3.51,0,0,217.34
a9d7e6a2-1847-4409-bc28-a5132dee77b3,2026-01-27T13:52:51Z,2026-01-27T14:03:45Z,52,Walking,654.159,563.49,9.77,0,0,30.75
f012c597-314f-43e9-8827-94b1bed52862,2026-01-28T01:44:28Z,2026-01-28T02:14:19Z,37,Running,1790.860,5065.73,22.72,0,0,338.50
21cc9d0f-2251-4806-9cc4-ecbe278b77ce,2026-01-28T22:22:57Z,2026-01-28T22:43:03Z,37,Running,1205.562,3290.84,16.96,0,0,214.56
ee7fcff3-3b44-4443-afbd-d843e86b6ffa,2026-01-29T13:50:57Z,2026-01-29T14:14:58Z,52,Walking,1441.292,1110.16,2.77,0,0,66.98
c2b00598-6bf6-477f-aaf1-6d00013860b4,2026-02-02T13:53:51Z,2026-02-02T14:15:16Z,52,Walking,1285.411,1340.21,0.72,0,0,53.49
9f6237b8-33a9-4d09-ab83-f2c9e7074069,2026-02-08T02:00:16Z,2026-02-08T02:30:12Z,37,Running,1796.069,5038.07,19.69,0,0,334.83
fb99f5aa-297c-40c4-a130-2a49a3b15448,2026-02-08T22:44:28Z,2026-02-08T23:21:40Z,37,Running,2231.777,5401.74,3.46,0,0,351.48
538cbe93-3975-439a-a209-42e0c9a2b352,2026-02-11T01:37:20Z,2026-02-11T02:14:48Z,37,Running,2248.286,5060.38,41.62,0,0,336.54
f0009102-cfd0-450e-81a7-c0edac039674,2026-02-12T04:44:28Z,2026-02-12T05:22:10Z,37,Running,2261.449,5113.80,8.79,0,0,322.65
0dc386fc-6234-44b3-9194-9b3953740bf4,2026-02-14T06:38:13Z,2026-02-14T06:53:22Z,37,Running,728.314,1345.45,23.04,0,0,83.81
6e231b29-68f1-4540-8034-ab3f81db7d8b,2026-03-02T00:21:20Z,2026-03-02T01:00:09Z,37,Running,2329.215,5516.09,0,0,0,378.10
a5468688-059b-44b0-93ae-0527598ba3c0,2026-03-03T00:10:04Z,2026-03-03T00:48:17Z,37,Running,2293.618,5311.86,0,0,0,365.44
30e67069-769c-4c77-bc9a-5d352764742b,2026-03-04T00:07:31Z,2026-03-04T00:47:23Z,37,Running,2392.071,5468.75,0,0,0,381.04
b24e5aed-1c0b-4fc1-92bf-c0e112686632,2026-03-04T10:25:46Z,2026-03-04T11:02:20Z,52,Walking,2193.881,2239.18,40.24,0,0,142.27
e1235a88-f8fc-456b-a0da-b7c137a64ad2,2026-03-05T00:19:20Z,2026-03-05T00:58:10Z,37,Running,2330.018,5512.19,0,0,0,377.45
15f07c10-15bf-4253-b038-276229540a3a,2026-03-06T00:08:59Z,2026-03-06T00:48:12Z,37,Running,2352.835,5606.33,0,0,0,375.24
534c284d-ee7e-45eb-8ab6-f09b3b6873bb,2026-03-08T03:56:42Z,2026-03-08T04:49:01Z,37,Running,3139.022,6845.53,0,0,0,472.53
09355d8e-8831-4d44-bcee-dc0e89087ca3,2026-03-09T04:05:10Z,2026-03-09T04:46:23Z,37,Running,2472.601,5150.98,12.79,0,0,329.51
726cd569-e55b-4732-ae84-5ec95186dd27,2026-03-10T23:55:18Z,2026-03-11T00:35:54Z,37,Running,2436.649,5167.61,15.38,0,0,371.16
59db7a96-28f4-4fa9-9d0a-c8c857fe6d32,2026-03-15T09:59:46Z,2026-03-15T10:15:43Z,37,Running,844.209,1760.88,3.74,0,0,126.49
549cb8d8-f17d-4b49-be5d-c6d16cecc506,2026-03-17T00:18:07Z,2026-03-17T00:59:32Z,37,Running,2485.006,5179.56,0,0,0,354.33
ad96d504-84c1-486c-93bc-d5612065b3bc,2026-03-18T00:14:57Z,2026-03-18T00:56:30Z,37,Running,2493.112,5106.18,0,0,0,361.82
e403360b-86ba-44de-bf7d-b765600b6cc7,2026-03-18T23:53:20Z,2026-03-19T00:36:17Z,37,Running,2577.647,5502.61,0,0,0,363.67
be56bba6-f1c8-4d14-ac6e-4764c3417825,2026-03-19T23:52:39Z,2026-03-20T00:32:23Z,37,Running,2384.480,5235.99,0,0,0,354.64
63970ff6-d088-4b23-83ce-88415dd04628,2026-03-23T03:36:37Z,2026-03-23T04:21:47Z,37,Running,2710.231,5344.70,0,0,0,416.09
f25b9091-8409-4f78-87d3-a42f2daebf9b,2026-03-24T00:11:41Z,2026-03-24T00:55:04Z,37,Running,2603.191,5564.41,0,0,0,370.34
04fb45e5-cd18-4ed6-9d7b-77cd415a9d3c,2026-03-24T13:59:10Z,2026-03-24T14:20:51Z,52,Walking,1300.142,629.95,34.97,0,0,56.32
e2700dbc-41b7-491e-93d7-87b5b5a9b0e8,2026-03-25T23:19:17Z,2026-03-26T00:03:08Z,37,Running,2630.980,5459.11,0,0,0,374.47
8ba70741-f07b-4615-b198-b93028822716,2026-03-26T23:44:01Z,2026-03-27T00:24:25Z,37,Running,2424.460,5227.97,0,0,0,366.31
5b955242-6f97-4184-b86b-9ea7cab95ef3,2026-03-29T07:16:04Z,2026-03-29T07:58:52Z,37,Running,2568.048,5149.17,0,0,0,348.82
4e8b7915-a6e5-4e77-8c5d-0d237e8e8920,2026-03-31T00:28:09Z,2026-03-31T01:08:26Z,37,Running,2417.055,5027.41,0,0,0,365.98
fb8df58e-6508-4bdd-a960-9a9f4661693e,2026-04-01T00:12:28Z,2026-04-01T00:52:53Z,37,Running,2424.768,5241.58,0,0,0,361.12
79856387-57a3-4a7c-a0ef-96fc65387b16,2026-04-01T23:28:25Z,2026-04-02T00:10:01Z,37,Running,2495.970,5251.90,0,0,0,355.65
61eb8d3e-049e-4114-b705-e0e18c88ea55,2026-04-09T00:22:48Z,2026-04-09T01:04:03Z,37,Running,2475.863,5071.14,0,0,0,347.94
47754ac9-ff8c-4814-a8b4-41844c3f8851,2026-04-11T09:58:33Z,2026-04-11T10:40:24Z,37,Running,2510.696,5013.70,0,0,0,337.20
ae96cd59-163b-4731-a8a5-ddb4cdc1218d,2026-04-12T09:52:05Z,2026-04-12T10:32:32Z,37,Running,2426.608,5112.38,0,0,0,369.93
95734bc6-343b-4777-9fb1-44ebd8184853,2026-04-18T10:16:30Z,2026-04-18T11:01:53Z,37,Running,2723.857,5029.26,0,0,0,419.37
5006d253-46f5-40c0-b7df-5fab55194706,2026-04-19T01:49:05Z,2026-04-19T02:30:39Z,37,Running,2494.045,5302.46,0,0,0,389.59
c60a10fb-78e1-4a0a-84e2-8444c46c8090,2026-04-19T03:21:15Z,2026-04-19T03:36:28Z,13,Cycling,912.980,4009.74,4.02,0,0,68.46
6a6e262d-be27-4fda-a8d7-7185d24f4eed,2026-04-21T00:15:09Z,2026-04-21T00:56:08Z,37,Running,2459.541,5211.13,0,0,0,371.70
248b1c90-8ee9-4382-a367-54594e509eb1,2026-04-22T00:03:55Z,2026-04-22T00:44:24Z,37,Running,2429.037,5107.69,0,0,0,370.94
2c739460-0981-4e64-8554-8caea0562cec,2026-04-24T00:15:42Z,2026-04-24T00:56:38Z,37,Running,2455.811,5109.47,0,0,0,380.42
f0668092-67ea-429d-9dae-e34171206483,2026-04-25T03:21:54Z,2026-04-25T03:37:55Z,37,Running,961.556,1108.71,7.17,0,0,74.26
c37b9dee-cd5b-4068-b358-905fb475c40a,2026-04-27T00:29:07Z,2026-04-27T01:09:20Z,37,Running,2413.339,5130.73,0,0,0,380.88
ab88f0f3-e866-41d9-88db-f7358dbb28a3,2026-04-29T23:30:35Z,2026-04-30T00:14:59Z,37,Running,2663.799,5011.98,7.94,0,0,377.58
a0037918-3c39-44bc-a0ee-d6521be49486,2026-05-01T08:31:49Z,2026-05-01T09:15:25Z,37,Running,2616.660,5305.33,5.93,0,0,394.54
c93eb5b4-7c83-4cec-9ca9-9522cb83e74b,2026-05-02T13:09:32Z,2026-05-02T13:48:48Z,52,Walking,2355.718,2174.71,20.78,0,0,120.26
b074d509-730a-4449-874c-ca7f4d5d13b6,2026-05-04T13:35:07Z,2026-05-04T13:52:16Z,52,Walking,1028.760,1079.80,0,0,0,60.08
c36d87c3-1be8-4ffd-a58e-f14e5a0ab41c,2026-05-05T13:56:17Z,2026-05-05T14:08:54Z,52,Walking,757.521,457.45,2.20,0,0,26.81
c976240f-4ced-4479-8c53-6ac2104a90d6,2026-05-06T23:49:21Z,2026-05-07T00:29:44Z,37,Running,2422.992,5016.71,28.33,0,0,371.15
274fb753-8bf3-460f-8c75-0515d4f00fa8,2026-05-08T00:13:38Z,2026-05-08T00:56:30Z,37,Running,2571.519,5006.05,8.92,0,0,306.19
736c4f21-4b6f-4b34-a966-b1f3b342ae05,2026-05-10T09:52:49Z,2026-05-10T10:32:48Z,37,Running,2398.423,5033.52,17.25,0,0,362.84
2f1660da-ad44-41c1-b9b8-d805a7360891,2026-05-11T22:47:25Z,2026-05-11T23:25:58Z,37,Running,2313.265,5043.41,6.38,0,0,347.99
f3893109-972a-4d7b-a51f-6f7010c46ee9,2026-05-12T22:43:49Z,2026-05-12T23:20:12Z,37,Running,2183.172,5015.49,4.79,0,0,327.59
c62a75dc-34d1-4d0a-8bc6-fe81df676fba,2026-05-15T00:22:43Z,2026-05-15T00:24:24Z,3000,Other,88.155,0.00,0,0,0,16.16
2be5170a-c7c6-40a5-89eb-1424b2307e54,2026-05-15T00:24:49Z,2026-05-15T01:12:17Z,37,Running,2848.547,5476.77,34.43,0,0,403.50
4693d1bc-450f-432b-ba9a-b4ef44bd74f8,2026-05-18T02:04:32Z,2026-05-18T02:24:02Z,52,Walking,1169.185,1770.77,12.96,0,0,79.84
ee4636d0-0c5c-4942-815f-ee9b5d5fac44,2026-05-19T22:31:39Z,2026-05-19T23:08:54Z,37,Running,2234.723,5028.39,5.56,0,0,333.31
4142907f-12a2-421f-a5c5-93747a1d7245,2026-05-20T22:57:42Z,2026-05-20T23:38:34Z,37,Running,2451.492,5110.90,31.15,0,0,332.02
cd48a62f-2cf6-4ad6-9cef-8e415c05975f,2026-05-22T10:29:57Z,2026-05-22T10:49:24Z,52,Walking,1167.702,1398.02,11.32,0,0,83.11
24fe8ae9-fd23-4b99-96a1-1d5df17f25fc,2026-05-25T23:50:26Z,2026-05-26T00:34:14Z,37,Running,2627.780,5026.69,6.25,0,0,318.65
77204c97-e130-46cb-aab2-f02414dc1a25,2026-05-28T01:02:24Z,2026-05-28T01:40:40Z,37,Running,2295.742,5043.19,42.33,0,0,343.94
2d0c2e30-5520-453b-a88c-9d442ea2fb95,2026-06-03T02:17:11Z,2026-06-03T02:41:50Z,52,Walking,1478.750,2086.75,1.08,0,0,78.39
ee87b5cf-a301-4ad5-9c4f-bd3990ebb59e,2026-06-03T23:28:45Z,2026-06-04T00:09:53Z,37,Running,2467.379,5023.46,3.02,0,0,356.61
5185a574-2fbd-404b-8a67-3f6c2c52ef74,2026-06-07T01:12:00Z,2026-06-07T01:56:29Z,37,Running,2669.564,5024.27,7.63,0,0,367.69
9f11c62a-96ed-4463-87f0-5c405552db05,2026-06-09T00:04:05Z,2026-06-09T00:49:45Z,37,Running,2740.539,5010.07,6.58,0,0,359.29
e9530830-ae71-44b6-8b2c-60787cd2d0fc,2026-06-09T23:43:39Z,2026-06-10T00:26:23Z,37,Running,2564.841,5029.31,6.48,0,0,347.83
54623c5a-fcce-4cb5-9944-7a09385f9855,2026-06-11T00:31:39Z,2026-06-11T01:11:19Z,37,Running,2380.048,5022.60,8.12,0,0,351.14
52d19fb0-0a10-4a6a-8d05-26223f2031aa,2026-06-15T23:56:15Z,2026-06-16T00:37:11Z,37,Running,2455.812,5030.39,7.12,0,0,355.90
c5b5a7a1-8552-4f2b-813c-5be157fdbd0f,2026-06-23T00:00:31Z,2026-06-23T00:30:47Z,37,Running,1815.963,3637.25,0.62,0,0,242.95
fc412507-3e17-4703-a2c8-68412004608f,2026-06-24T00:11:11Z,2026-06-24T00:57:09Z,37,Running,2757.907,5310.64,5.49,0,0,372.57
6208129a-3040-4a51-a9a5-4ef31d5f4182,2026-06-26T00:48:50Z,2026-06-26T01:30:28Z,37,Running,2498.082,5019.98,5.94,0,0,346.77
33d4c958-4208-468d-adfe-9dd86c0c3b59,2026-06-28T00:34:57Z,2026-06-28T01:06:52Z,37,Running,1915.101,5021.60,8.83,0,0,342.05
b3b91012-09ee-4bf8-be9e-d27a879f925b,2026-06-30T23:49:36Z,2026-07-01T00:36:52Z,37,Running,2836.167,5035.60,5.95,0,0,345.29
4035b7c0-b8b4-4e9e-90a9-29e2ac8880ea,2026-07-02T00:11:46Z,2026-07-02T00:54:37Z,37,Running,2570.893,5093.64,8.08,0,0,381.61
61b336fa-c79e-4fb7-9c3b-ec554bb7fd1f,2026-07-04T14:15:53Z,2026-07-04T14:58:34Z,37,Running,2560.547,5266.99,7.17,0,0,357.61
267b6d60-61ea-41aa-9fcc-ea2a04997cfe,2026-07-05T23:51:31Z,2026-07-06T00:26:20Z,37,Running,2089.257,5044.03,3.81,0,0,369.44
1c0073a5-da05-49f1-b36d-959af4c8ae66,2026-07-07T00:43:08Z,2026-07-07T01:22:52Z,37,Running,2384.265,5069.29,0,0,0,407.37
6cab4bc8-0458-4579-bfa7-3fd11840373b,2026-07-08T00:19:21Z,2026-07-08T01:02:23Z,37,Running,2581.793,5001.16,6.80,0,0,333.53
332ac2c5-3a71-4d2e-9e72-1d83a61b2a21,2026-07-12T10:31:48Z,2026-07-12T11:13:23Z,37,Running,2495.508,5215.79,0,0,0,360.27
7416023d-82c4-4865-b4f2-139a9e1c6f9d,2026-07-13T00:40:40Z,2026-07-13T01:26:28Z,37,Running,2748.606,5466.16,0,0,0,401.39
2175e053-2e79-48a7-be1d-35f6cd029cc3,2026-07-14T00:29:56Z,2026-07-14T01:13:31Z,37,Running,2615.314,5200.57,0,0,0,405.00
992a5630-618d-4c07-a540-6f61442d5a6e,2026-07-15T00:34:22Z,2026-07-15T01:13:58Z,37,Running,2375.869,5029.40,0,0,0,344.28
dde4d3a7-d364-4a08-a2dd-91bee3a5299b,2026-07-17T23:58:08Z,2026-07-18T01:34:09Z,37,Running,5760.747,7702.60,0,0,0,668.45
793b76d1-3c5c-4063-9a62-f9db79aa58b8,2026-07-19T07:01:18Z,2026-07-19T08:06:25Z,37,Running,3907.093,8299.04,0,0,0,624.26
018bf45f-8072-4322-8ef8-c276cbbc7d4b,2026-07-21T00:33:53Z,2026-07-21T01:14:10Z,37,Running,2417.147,5357.04,0,0,0,402.30
aaaf2e42-c977-4c55-8458-50e906891b4e,2026-07-23T11:35:44Z,2026-07-23T12:16:02Z,37,Running,2417.359,5368.99,0,0,0,382.24
aaa24a7b-a4f2-4abf-b237-4cf3e5e354ff,2026-07-24T01:21:04Z,2026-07-24T02:04:32Z,37,Running,2608.293,5288.37,0,0,0,369.68
c5733e51-12cb-4394-8081-ee3bdf4d22ac,2026-07-25T05:01:00Z,2026-07-25T05:45:58Z,37,Running,2697.907,5236.37,0,0,0,404.74
000a9bac-8547-4995-9e59-1b2f3e7b446f,2026-07-26T08:38:31Z,2026-07-26T09:25:19Z,37,Running,2808.239,5211.25,0,0,0,389.98
7ba94122-cca3-4a99-bd2a-257b34dfa575,2026-07-27T11:55:22Z,2026-07-27T12:32:00Z,52,Walking,2198.627,2397.02,0,0,0,121.90
f9b7a446-be6d-4960-b131-55229f66c3f4,2026-07-27T12:32:18Z,2026-07-27T13:18:57Z,37,Running,2799.632,5384.22,0,0,0,415.23
ad36c588-c624-4d4d-9b99-3fb354050fe3,2026-07-28T13:27:54Z,2026-07-28T13:58:35Z,37,Running,1841.636,2630.60,0,0,0,239.59
d47b9db1-3fd9-409e-b492-9bceadd05143,2026-08-01T13:22:33Z,2026-08-01T14:02:27Z,37,Running,2394.746,5100.83,0,0,0,384.76
b449a1ea-acb6-4fa7-8991-814199875cbf,2026-08-01T14:18:48Z,2026-08-01T14:40:42Z,52,Walking,1314.016,1444.37,47.78,0,0,107.50
e1770bf0-0cfb-436f-afcd-b917238e1318,2026-08-04T04:20:26Z,2026-08-04T05:01:18Z,37,Running,2451.573,5259.13,0,0,0,364.07
e5373f1f-e183-4efd-800e-4bf129b91a97,2026-08-04T11:26:33Z,2026-08-04T11:29:13Z,37,Running,160.168,0.00,0,0,0,2.78
fe84c363-d0ab-4c30-b07a-2dbcfb592767,2026-08-05T04:30:05Z,2026-08-05T05:10:33Z,37,Running,2419.375,5175.79,0,0,0,365.00
d6379dc0-062d-41f5-b285-470f606aea6f,2026-08-07T02:27:47Z,2026-08-07T02:45:54Z,52,Walking,1086.588,1513.35,11.80,0,0,88.29
30e60bb4-b835-4fca-a315-2380aac3a5c6,2026-08-07T10:31:35Z,2026-08-07T10:49:49Z,52,Walking,1093.873,1350.88,5.50,0,0,63.56
459dec3a-fe65-464a-a282-c2d6ff926a8d,2026-08-08T10:39:46Z,2026-08-08T11:22:35Z,37,Running,2569.190,5343.23,0,0,0,372.40
78e1c489-358d-43d5-b1ce-31f0cba370bd,2026-08-08T11:46:53Z,2026-08-08T12:10:15Z,52,Walking,1402.440,2056.82,22.12,0,0,120.63
701ab817-007b-4970-bdef-226ec034c31d,2026-08-09T11:45:24Z,2026-08-09T12:28:33Z,37,Running,2588.394,5277.66,0,0,0,364.24
a6c85fbf-f632-48b8-8739-2fba683bee51,2026-08-10T04:30:30Z,2026-08-10T05:10:31Z,37,Running,2401.650,5157.34,0,0,0,348.94
66f3cb35-dcf6-44ab-bc7d-c491a1d51790,2026-08-11T04:31:15Z,2026-08-11T05:12:41Z,37,Running,2481.317,5414.43,0,0,0,373.20
5cb37d9f-ce1a-4a2b-b6f8-3e5ad76e19b3,2026-08-14T12:07:27Z,2026-08-14T12:42:16Z,37,Running,2075.382,4332.18,0,0,0,305.94
5d83b368-244d-4657-bb95-da4856ba3de8,2026-08-16T07:51:41Z,2026-08-16T08:36:45Z,37,Running,2704.154,5416.40,0,0,0,386.06
