Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2025-03-11,11232.84,12516.00,0.00,0.00,0.00,0.00,0.00
2025-03-12,3621.17,4881.00,0.00,0.00,0.00,0.00,0.00
2025-03-13,21.65,40.00,0.00,0.00,0.00,0.00,0.00
2025-03-14,5342.99,6193.00,0.00,0.00,0.00,0.00,0.00
2025-03-15,13351.86,11563.00,0.00,0.00,0.00,0.00,0.00
2025-03-16,3216.14,4253.00,0.00,0.00,0.00,0.00,0.00
2025-03-17,4570.27,6155.00,0.00,0.00,0.00,0.00,0.00
2025-03-18,3690.95,4849.56,0.00,0.00,0.00,0.00,0.00
2025-03-19,11346.23,12583.00,0.00,0.00,0.00,0.00,0.00
2025-03-20,12990.65,14717.00,0.00,0.00,0.00,0.00,0.00
2025-03-21,6714.42,9742.00,0.00,0.00,0.00,0.00,0.00
2025-03-22,13058.30,15212.00,0.00,0.00,0.00,0.00,0.00
2025-03-23,10593.18,11683.00,0.00,0.00,0.00,0.00,0.00
2025-03-24,3851.41,5117.00,0.00,0.00,0.00,0.00,0.00
2025-03-25,9457.17,10755.00,0.00,0.00,0.00,0.00,0.00
2025-03-26,2532.51,4390.00,0.00,0.00,0.00,0.00,0.00
2025-03-27,1903.24,2762.00,0.00,0.00,0.00,0.00,0.00
2025-03-28,7249.64,9720.10,0.00,0.00,0.00,0.00,0.00
2025-03-29,12809.02,15155.64,0.00,0.00,0.00,0.00,0.00
2025-03-30,11315.86,10917.00,0.00,0.00,0.00,0.00,0.00
2025-03-31,11270.14,12616.00,0.00,0.00,0.00,0.00,0.00
2025-04-01,4249.18,5486.00,0.00,0.00,0.00,0.00,0.00
2025-04-02,11346.32,12316.00,0.00,0.00,0.00,0.00,0.00
2025-04-03,9910.00,13230.47,0.00,0.00,0.00,0.00,0.00
2025-04-04,16424.56,19188.00,0.00,0.00,0.00,0.00,0.00
2025-04-05,17060.70,25636.19,0.00,0.00,0.00,0.00,0.00
2025-04-06,6709.90,10804.10,0.00,0.00,0.00,0.00,0.00
2025-04-07,9292.61,11249.00,0.00,0.00,0.00,0.00,0.00
2025-04-08,12384.13,15928.00,0.00,0.00,0.00,0.00,0.00
2025-04-09,16113.86,20606.24,0.00,0.00,0.00,0.00,0.00
2025-04-10,10060.98,12641.76,0.00,0.00,0.00,0.00,0.00
2025-04-11,15806.13,21128.00,0.00,0.00,0.00,0.00,0.00
2025-04-12,2890.48,4363.00,0.00,0.00,0.00,0.00,0.00
2025-04-13,10624.94,12583.27,0.00,0.00,0.00,0.00,0.00
2025-04-14,10212.15,12620.93,0.00,0.00,0.00,0.00,0.00
2025-04-15,10867.90,13540.16,0.00,0.00,0.00,0.00,0.00
2025-04-16,12206.46,15521.00,0.00,0.00,0.00,0.00,0.00
2025-04-17,6470.21,8513.89,0.00,0.00,0.00,0.00,0.00
2025-04-18,15892.14,24218.00,0.00,0.00,0.00,0.00,0.00
2025-04-19,1793.65,3038.00,0.00,0.00,0.00,0.00,0.00
2025-04-20,16365.98,21768.69,0.00,0.00,0.00,0.00,0.00
2025-04-21,10354.78,12476.00,0.00,0.00,0.00,0.00,0.00
2025-04-22,12009.30,14897.00,0.00,0.00,0.00,0.00,0.00
2025-04-23,7115.82,11164.62,0.00,0.00,0.00,0.00,0.00
2025-04-24,9848.13,11790.00,0.00,0.00,0.00,0.00,0.00
2025-04-25,3412.76,5106.00,0.00,0.00,0.00,0.00,0.00
2025-04-26,12152.14,15358.18,0.00,0.00,0.00,0.00,0.00
2025-04-27,12521.80,15514.00,0.00,0.00,0.00,0.00,0.00
2025-04-28,9697.11,11353.00,0.00,0.00,0.00,0.00,0.00
2025-04-29,3260.29,5151.00,0.00,0.00,0.00,0.00,0.00
2025-04-30,10242.49,16659.90,0.00,0.00,0.00,0.00,0.00
2025-05-01,13048.56,21365.00,0.00,0.00,0.00,0.00,0.00
2025-05-02,13070.57,20651.00,0.00,0.00,0.00,0.00,0.00
2025-05-03,7120.26,11622.00,0.00,0.00,0.00,0.00,0.00
2025-05-04,9894.77,15808.00,0.00,0.00,0.00,0.00,0.00
2025-05-05,8708.73,9998.42,0.00,0.00,0.00,0.00,0.00
2025-05-06,9815.41,11459.00,0.00,0.00,0.00,0.00,0.00
2025-05-07,8491.82,13613.00,0.00,0.00,0.00,0.00,0.00
2025-05-08,8467.33,10648.00,0.00,0.00,0.00,0.00,0.00
2025-05-09,3154.45,4978.00,0.00,0.00,0.00,0.00,0.00
2025-05-10,7149.27,11511.40,0.00,0.00,0.00,0.00,0.00
2025-05-11,8714.54,12641.00,0.00,0.00,0.00,0.00,0.00
2025-05-12,3315.53,5186.00,0.00,0.00,0.00,0.00,0.00
2025-05-13,11573.24,13063.00,0.00,0.00,0.00,0.00,0.00
2025-05-14,9017.46,10207.00,0.00,0.00,0.00,0.00,0.00
2025-05-15,4800.77,7971.00,0.00,0.00,0.00,0.00,0.00
2025-05-16,8131.24,9210.00,0.00,0.00,0.00,0.00,0.00
2025-05-17,4726.68,7553.00,0.00,0.00,0.00,0.00,0.00
2025-05-18,4639.87,7140.00,0.00,0.00,0.00,0.00,0.00
2025-05-19,10587.91,12567.00,0.00,0.00,0.00,0.00,0.00
2025-05-20,10463.83,12710.00,0.00,0.00,0.00,0.00,0.00
2025-05-21,2269.52,3607.00,0.00,0.00,0.00,0.00,0.00
2025-05-22,10209.60,11798.00,0.00,0.00,0.00,0.00,0.00
2025-05-23,8931.67,14434.00,0.00,0.00,0.00,0.00,0.00
2025-05-24,19821.90,28860.00,0.00,0.00,0.00,0.00,0.00
2025-05-25,8700.71,14145.00,0.00,0.00,0.00,0.00,0.00
2025-05-26,10157.18,13233.00,0.00,0.00,0.00,0.00,0.00
2025-05-27,10948.28,14172.00,0.00,0.00,0.00,0.00,0.00
2025-05-28,9338.38,12002.00,0.00,0.00,0.00,0.00,0.00
2025-05-29,12360.99,14925.00,0.00,0.00,0.00,0.00,0.00
2025-05-30,590.54,892.00,0.00,0.00,0.00,0.00,0.00
2025-05-31,5929.17,9698.00,0.00,0.00,0.00,0.00,0.00
2025-06-01,15068.22,24685.10,0.00,0.00,0.00,0.00,0.00
2025-06-02,8557.55,14046.84,0.00,0.00,0.00,0.00,0.00
2025-06-03,7137.09,11532.00,0.00,0.00,9171.57,0.00,0.00
2025-06-04,8965.66,13617.00,0.00,0.00,0.00,0.00,0.00
2025-06-05,9404.01,14184.45,0.00,0.00,0.00,0.00,0.00
2025-06-06,20461.36,26903.00,0.00,0.00,0.00,0.00,0.00
2025-06-07,22461.26,30297.00,0.00,0.00,1375.49,0.00,0.00
2025-06-08,14611.06,20868.00,0.00,0.00,0.00,0.00,0.00
2025-06-09,4037.96,6445.73,0.00,0.00,0.00,0.00,0.00
2025-06-10,13331.04,17673.76,0.00,0.00,0.00,0.00,0.00
2025-06-11,5174.36,8280.00,0.00,0.00,0.00,0.00,0.00
2025-06-12,16049.06,22972.67,0.00,0.00,0.00,0.00,0.00
2025-06-13,1545.28,2632.00,0.00,0.00,0.00,0.00,0.00
2025-06-14,9016.89,14778.00,0.00,0.00,0.00,0.00,0.00
2025-06-15,4806.51,7923.00,0.00,0.00,0.00,0.00,0.00
2025-06-16,9928.06,12007.00,0.00,0.00,0.00,0.00,0.00
2025-06-17,1839.23,2955.00,0.00,0.00,0.00,0.00,0.00
2025-06-18,10055.99,13227.00,0.00,0.00,0.00,0.00,0.00
2025-06-19,15929.17,17912.03,0.00,0.00,0.00,0.00,0.00
2025-06-20,7839.92,12771.27,0.00,0.00,0.00,0.00,0.00
2025-06-21,2738.02,4421.00,0.00,0.00,0.00,0.00,0.00
2025-06-22,2984.18,4791.97,0.00,0.00,0.00,0.00,0.00
2025-06-23,5371.29,8628.00,0.00,0.00,0.00,0.00,0.00
2025-06-24,9706.56,12683.00,0.00,0.00,0.00,0.00,0.00
2025-06-25,10214.70,13546.00,0.00,0.00,0.00,0.00,0.00
2025-06-26,4334.51,6986.25,0.00,0.00,0.00,0.00,0.00
2025-06-27,8251.23,13568.92,0.00,0.00,0.00,0.00,0.00
2025-06-28,6443.92,10437.49,0.00,0.00,0.00,0.00,0.00
2025-06-29,3303.41,5241.51,0.00,0.00,0.00,0.00,0.00
2025-06-30,10307.37,13749.99,0.00,0.00,0.00,0.00,0.00
2025-07-01,13381.99,19634.01,0.00,0.00,0.00,0.00,0.00
2025-07-02,9818.20,12944.94,0.00,0.00,0.00,0.00,0.00
2025-07-03,11332.12,15398.11,0.00,0.00,0.00,0.00,0.00
2025-07-04,4937.21,7794.00,0.00,0.00,0.00,0.00,0.00
2025-07-05,3451.44,5771.22,0.00,0.00,0.00,0.00,0.00
2025-07-06,8014.63,11838.44,0.00,0.00,0.00,0.00,0.00
2025-07-07,8984.45,11673.00,0.00,0.00,0.00,0.00,0.00
2025-07-08,13928.79,17685.00,0.00,0.00,18123.76,0.00,0.00
2025-07-09,2700.10,4339.00,0.00,0.00,0.00,0.00,0.00
2025-07-10,3371.21,5480.20,0.00,0.00,0.00,0.00,0.00
2025-07-11,7639.42,12294.80,0.00,0.00,3194.76,0.00,0.00
2025-07-12,6173.69,10037.00,0.00,0.00,0.00,0.00,0.00
2025-07-13,4484.37,7336.47,0.00,0.00,0.00,0.00,0.00
2025-07-14,2886.01,4666.13,0.00,0.00,0.00,0.00,0.00
2025-07-15,8528.18,12666.00,0.00,0.00,7551.47,0.00,0.00
2025-07-16,6117.18,7342.00,0.00,0.00,0.00,0.00,0.00
2025-07-17,8865.71,14608.66,0.00,0.00,0.00,0.00,0.00
2025-07-18,6335.84,10392.34,0.00,0.00,0.00,0.00,0.00
2025-07-19,12045.40,16441.00,0.00,0.00,0.00,0.00,0.00
2025-07-20,13600.01,17228.41,0.00,0.00,0.00,0.00,0.00
2025-07-21,9717.45,12801.00,0.00,0.00,0.00,0.00,0.00
2025-07-22,5689.32,8457.00,0.00,0.00,0.00,0.00,0.00
2025-07-23,8814.20,13330.00,0.00,0.00,5598.74,0.00,0.00
2025-07-24,4582.61,7443.00,0.00,0.00,0.00,0.00,0.00
2025-07-25,12554.58,15238.00,0.00,0.00,0.00,0.00,0.00
2025-07-26,5396.13,8844.00,0.00,0.00,0.00,0.00,0.00
2025-07-27,11323.85,15477.00,0.00,0.00,0.00,0.00,0.00
2025-07-28,8563.78,14330.64,0.00,0.00,0.00,0.00,0.00
2025-07-29,11737.93,15428.34,0.00,0.00,0.00,0.00,0.00
2025-07-30,16308.51,20498.66,0.00,0.00,0.00,0.00,0.00
2025-07-31,10896.00,14226.00,0.00,0.00,0.00,0.00,0.00
2025-08-01,2758.83,4388.00,0.00,0.00,0.00,0.00,0.00
2025-08-02,4901.25,7278.00,0.00,0.00,0.00,0.00,0.00
2025-08-03,11482.72,15310.00,0.00,0.00,0.00,0.00,0.00
2025-08-04,8477.43,12799.00,0.00,0.00,0.00,0.00,0.00
2025-08-05,12649.87,15825.00,0.00,0.00,0.00,0.00,0.00
2025-08-06,11655.02,16066.00,0.00,0.00,0.00,0.00,0.00
2025-08-07,11063.36,13259.00,0.00,0.00,0.00,0.00,0.00
2025-08-08,1847.22,3211.00,0.00,0.00,0.00,0.00,0.00
2025-08-09,7826.74,8763.00,0.00,0.00,0.00,0.00,0.00
2025-08-10,3869.60,6299.00,0.00,0.00,0.00,0.00,0.00
2025-08-11,12803.61,17476.00,0.00,0.00,0.00,0.00,0.00
2025-08-12,19661.37,10615.00,0.00,0.00,0.00,0.00,0.00
2025-08-13,4685.38,7568.38,0.00,0.00,0.00,0.00,0.00
2025-08-14,11521.08,15807.00,0.00,0.00,0.00,0.00,0.00
2025-08-15,4301.77,5551.00,0.00,0.00,0.00,0.00,0.00
2025-08-16,3600.98,5831.00,0.00,0.00,0.00,0.00,0.00
2025-08-17,3001.63,4751.00,0.00,0.00,0.00,0.00,0.00
2025-08-18,9389.85,12113.00,0.00,0.00,0.00,0.00,0.00
2025-08-19,12418.24,15789.00,0.00,0.00,0.00,0.00,0.00
2025-08-20,7880.49,11300.45,0.00,0.00,0.00,0.00,0.00
2025-08-21,4579.06,7452.43,0.00,0.00,0.00,0.00,0.00
2025-08-22,4214.69,3811.53,0.00,0.00,0.00,0.00,0.00
2025-08-23,4095.30,6695.00,0.00,0.00,0.00,0.00,0.00
2025-08-24,10231.80,13801.00,0.00,0.00,0.00,0.00,0.00
2025-08-25,13442.34,17097.00,0.00,0.00,0.00,0.00,0.00
2025-08-26,3607.78,5818.00,0.00,0.00,0.00,0.00,0.00
2025-08-27,4799.31,7361.00,0.00,0.00,0.00,0.00,0.00
2025-08-28,2975.16,4783.00,0.00,0.00,0.00,0.00,0.00
2025-08-29,4769.54,4395.00,0.00,0.00,0.00,0.00,0.00
2025-08-30,10418.41,13326.00,0.00,0.00,0.00,0.00,0.00
2025-08-31,10407.43,13632.93,0.00,0.00,0.00,0.00,0.00
2025-09-01,4212.78,6749.00,0.00,0.00,0.00,0.00,0.00
2025-09-02,12591.73,16025.00,0.00,0.00,0.00,0.00,0.00
2025-09-03,138.61,230.99,0.00,0.00,0.00,0.00,0.00
2025-09-04,11611.18,14254.00,0.00,0.00,0.00,0.00,0.00
2025-09-05,5762.71,9211.00,0.00,0.00,0.00,0.00,0.00
2025-09-06,6392.57,10178.36,0.00,0.00,0.00,0.00,0.00
2025-09-07,5514.64,8888.00,0.00,0.00,0.00,0.00,0.00
2025-09-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025-09-09,3044.32,5324.00,0.00,0.00,0.00,0.00,0.00
2025-09-10,10836.64,13109.35,0.00,0.00,0.00,0.00,0.00
2025-09-11,12377.70,14746.00,0.00,0.00,0.00,0.00,0.00
2025-09-12,1742.46,2774.00,0.00,0.00,0.00,0.00,0.00
2025-09-13,13064.10,16123.00,0.00,0.00,0.00,0.00,0.00
2025-09-14,3241.39,5124.00,0.00,0.00,0.00,0.00,0.00
2025-09-15,11071.20,14528.00,0.00,0.00,0.00,0.00,0.00
2025-09-16,10546.32,13759.00,0.00,0.00,0.00,0.00,0.00
2025-09-17,12024.72,6610.33,0.00,0.00,0.00,0.00,0.00
2025-09-18,4181.76,6606.00,0.00,0.00,0.00,0.00,0.00
2025-09-19,13561.49,18981.80,0.00,0.00,0.00,0.00,0.00
2025-09-20,5199.12,8401.00,0.00,0.00,0.00,0.00,0.00
2025-09-21,10978.17,14743.80,0.00,0.00,0.00,0.00,0.00
2025-09-22,2992.54,4908.67,0.00,0.00,0.00,0.00,0.00
2025-09-23,3795.79,6090.00,0.00,0.00,0.00,0.00,0.00
2025-09-24,14433.71,9753.00,0.00,0.00,0.00,0.00,0.00
2025-09-25,1907.96,2797.00,0.00,0.00,0.00,0.00,0.00
2025-09-26,3030.51,4822.00,0.00,0.00,0.00,0.00,0.00
2025-09-27,7443.06,2709.96,0.00,0.00,0.00,0.00,0.00
2025-09-28,2143.49,3447.73,0.00,0.00,0.00,0.00,0.00
2025-09-29,5671.29,9177.00,0.00,0.00,0.00,0.00,0.00
2025-09-30,2264.44,3766.00,0.00,0.00,0.00,0.00,0.00
2025-10-01,12696.61,19452.00,0.00,0.00,0.00,0.00,0.00
2025-10-02,9221.66,15505.35,0.00,0.00,0.00,0.00,0.00
2025-10-03,3997.22,6349.83,0.00,0.00,0.00,0.00,0.00
2025-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025-10-05,7794.01,9560.00,0.00,0.00,0.00,0.00,0.00
2025-10-06,2343.72,3636.00,0.00,0.00,0.00,0.00,0.00
2025-10-07,443.44,772.22,0.00,0.00,0.00,0.00,0.00
2025-10-08,2690.35,4378.00,0.00,0.00,0.00,0.00,0.00
2025-10-09,3672.03,5886.00,0.00,0.00,0.00,0.00,0.00
2025-10-10,2842.83,4505.00,0.00,0.00,0.00,0.00,0.00
2025-10-11,4107.44,6127.00,0.00,0.00,0.00,0.00,0.00
2025-10-12,3284.31,5208.00,0.00,0.00,0.00,0.00,0.00
2025-10-13,11014.72,14572.00,0.00,0.00,0.00,0.00,0.00
2025-10-14,11046.91,14235.00,0.00,0.00,0.00,0.00,0.00
2025-10-15,9862.96,13227.58,0.00,0.00,0.00,0.00,0.00
2025-10-16,2633.58,4500.00,0.00,0.00,0.00,0.00,0.00
2025-10-17,5517.18,9010.00,0.00,0.00,0.00,0.00,0.00
2025-10-18,2825.48,4816.61,0.00,0.00,0.00,0.00,0.00
2025-10-19,4061.82,6610.29,0.00,0.00,0.00,0.00,0.00
2025-10-20,8772.32,11091.13,0.00,0.00,0.00,0.00,0.00
2025-10-21,4409.15,7303.94,0.00,0.00,0.00,0.00,0.00
2025-10-22,4228.70,6941.00,0.00,0.00,0.00,0.00,0.00
2025-10-23,3130.10,4881.00,0.00,0.00,0.00,0.00,0.00
2025-10-24,7545.78,11869.00,0.00,0.00,0.00,0.00,0.00
2025-10-25,9552.12,12260.00,0.00,0.00,0.00,0.00,0.00
2025-10-26,10632.82,13526.00,0.00,0.00,0.00,0.00,0.00
2025-10-27,10561.46,14443.00,0.00,0.00,0.00,0.00,0.00
2025-10-28,14209.25,6733.00,0.00,0.00,0.00,0.00,0.00
2025-10-29,17186.17,6719.00,0.00,0.00,0.00,0.00,0.00
2025-10-30,4448.64,7017.00,0.00,0.00,0.00,0.00,0.00
2025-10-31,10731.05,17266.00,0.00,0.00,0.00,0.00,0.00
2025-11-01,15621.82,22650.00,0.00,0.00,0.00,0.00,0.00
2025-11-02,4371.20,8109.00,0.00,0.00,0.00,0.00,0.00
2025-11-03,14041.76,18603.00,0.00,0.00,0.00,0.00,0.00
2025-11-04,10655.65,14189.00,0.00,0.00,0.00,0.00,0.00
2025-11-05,3880.78,6099.00,0.00,0.00,0.00,0.00,0.00
2025-11-06,9930.98,13684.46,0.00,0.00,0.00,0.00,0.00
2025-11-07,5018.26,8080.00,0.00,0.00,0.00,0.00,0.00
2025-11-08,791.40,1188.00,0.00,0.00,0.00,0.00,0.00
2025-11-09,3250.93,4717.00,0.00,0.00,0.00,0.00,0.00
2025-11-10,13896.28,18010.00,0.00,0.00,0.00,0.00,0.00
2025-11-11,10163.03,13635.00,0.00,0.00,0.00,0.00,0.00
2025-11-12,2807.36,4767.00,0.00,0.00,0.00,0.00,0.00
2025-11-13,13093.10,16986.13,0.00,0.00,0.00,0.00,0.00
2025-11-14,5871.05,9393.39,0.00,0.00,0.00,0.00,0.00
2025-11-15,10585.03,14089.00,0.00,0.00,0.00,0.00,0.00
2025-11-16,4200.10,6812.00,0.00,0.00,0.00,0.00,0.00
2025-11-17,12966.98,16530.00,0.00,0.00,0.00,0.00,0.00
2025-11-18,4574.84,7474.00,0.00,0.00,0.00,0.00,0.00
2025-11-19,9208.89,12125.00,0.00,0.00,0.00,0.00,0.00
2025-11-20,5273.82,7786.00,0.00,0.00,0.00,0.00,0.00
2025-11-21,13502.13,17961.00,0.00,0.00,0.00,0.00,0.00
2025-11-22,1651.09,2593.00,0.00,0.00,0.00,0.00,0.00
2025-11-23,2033.34,3240.00,0.00,0.00,0.00,0.00,0.00
2025-11-24,10802.01,14115.00,0.00,0.00,0.00,0.00,0.00
2025-11-25,12580.42,16222.00,0.00,0.00,0.00,0.00,0.00
2025-11-26,3089.63,4940.00,0.00,0.00,0.00,0.00,0.00
2025-11-27,4279.72,7007.00,0.00,0.00,0.00,0.00,0.00
2025-11-28,5562.19,10640.66,0.00,0.00,0.00,0.00,0.00
2025-11-29,11006.14,14923.00,0.00,0.00,0.00,0.00,0.00
2025-11-30,9029.68,11878.00,0.00,0.00,0.00,0.00,0.00
2025-12-01,9867.76,13225.00,0.00,0.00,0.00,0.00,0.00
2025-12-02,8863.85,11804.00,0.00,0.00,0.00,0.00,0.00
2025-12-03,10070.58,13375.00,0.00,0.00,0.00,0.00,0.00
2025-12-04,9030.80,12002.00,0.00,0.00,0.00,0.00,0.00
2025-12-05,206.53,327.00,0.00,0.00,0.00,0.00,0.00
2025-12-06,10666.46,14073.00,0.00,0.00,0.00,0.00,0.00
2025-12-07,8804.53,11501.00,0.00,0.00,0.00,0.00,0.00
2025-12-08,10035.83,13294.00,0.00,0.00,0.00,0.00,0.00
2025-12-09,12907.65,16675.04,0.00,0.00,0.00,0.00,0.00
2025-12-10,10443.49,13899.00,0.00,0.00,0.00,0.00,0.00
2025-12-11,11722.26,16063.00,0.00,0.00,0.00,0.00,0.00
2025-12-12,4275.05,6361.00,0.00,0.00,0.00,0.00,0.00
2025-12-13,12574.72,15948.83,0.00,0.00,0.00,0.00,0.00
2025-12-14,4227.32,6195.19,0.00,0.00,0.00,0.00,0.00
2025-12-15,9411.38,12134.00,0.00,0.00,0.00,0.00,0.00
2025-12-16,11622.94,15914.00,0.00,0.00,0.00,0.00,0.00
2025-12-17,9826.40,12917.00,0.00,0.00,0.00,0.00,0.00
2025-12-18,10094.65,13594.63,0.00,0.00,0.00,0.00,0.00
2025-12-19,3726.81,5901.00,0.00,0.00,0.00,0.00,0.00
2025-12-20,9788.28,2809.00,0.00,0.00,0.00,0.00,0.00
2025-12-21,12898.66,14830.00,0.00,0.00,0.00,0.00,0.00
2025-12-22,9076.21,11912.00,0.00,0.00,0.00,0.00,0.00
2025-12-23,12974.15,16513.00,0.00,0.00,0.00,0.00,0.00
2025-12-24,10120.97,13278.57,0.00,0.00,0.00,0.00,0.00
2025-12-25,2996.33,4761.00,0.00,0.00,0.00,0.00,0.00
2025-12-26,3598.21,5879.00,0.00,0.00,0.00,0.00,0.00
2025-12-27,7839.07,9631.00,0.00,0.00,0.00,0.00,0.00
2025-12-28,4528.85,7253.14,0.00,0.00,0.00,0.00,0.00
2025-12-29,9809.45,13070.00,0.00,0.00,0.00,0.00,0.00
2025-12-30,7349.66,11979.00,0.00,0.00,0.00,0.00,0.00
2025-12-31,9866.23,13156.00,0.00,0.00,0.00,0.00,0.00
