Start Date,End Date,Heart Rate,Source,Device
2024-09-10T10:36:47Z,2024-09-10T10:36:47Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:36:50Z,2024-09-10T10:36:50Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:36:58Z,2024-09-10T10:36:58Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:36:59Z,2024-09-10T10:36:59Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:08Z,2024-09-10T10:37:08Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:09Z,2024-09-10T10:37:09Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:14Z,2024-09-10T10:37:14Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:19Z,2024-09-10T10:37:19Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:24Z,2024-09-10T10:37:24Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:30Z,2024-09-10T10:37:30Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:35Z,2024-09-10T10:37:35Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:39Z,2024-09-10T10:37:39Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:47Z,2024-09-10T10:37:47Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:53Z,2024-09-10T10:37:53Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:37:55Z,2024-09-10T10:37:55Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:02Z,2024-09-10T10:38:02Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:07Z,2024-09-10T10:38:07Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:11Z,2024-09-10T10:38:11Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:17Z,2024-09-10T10:38:17Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:20Z,2024-09-10T10:38:20Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:28Z,2024-09-10T10:38:28Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:32Z,2024-09-10T10:38:32Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:35Z,2024-09-10T10:38:35Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:39Z,2024-09-10T10:38:39Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:44Z,2024-09-10T10:38:44Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:52Z,2024-09-10T10:38:52Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:38:54Z,2024-09-10T10:38:54Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:03Z,2024-09-10T10:39:03Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:08Z,2024-09-10T10:39:08Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:13Z,2024-09-10T10:39:13Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:14Z,2024-09-10T10:39:14Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:20Z,2024-09-10T10:39:20Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:24Z,2024-09-10T10:39:24Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:33Z,2024-09-10T10:39:33Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:34Z,2024-09-10T10:39:34Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:41Z,2024-09-10T10:39:41Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:44Z,2024-09-10T10:39:44Z,147,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:53Z,2024-09-10T10:39:53Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:55Z,2024-09-10T10:39:55Z,143,马林康的Apple Watch,Apple Watch
2024-09-10T10:39:59Z,2024-09-10T10:39:59Z,140,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:08Z,2024-09-10T10:40:08Z,140,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:12Z,2024-09-10T10:40:12Z,141,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:14Z,2024-09-10T10:40:14Z,143,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:22Z,2024-09-10T10:40:22Z,142,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:26Z,2024-09-10T10:40:26Z,143,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:30Z,2024-09-10T10:40:30Z,141,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:38Z,2024-09-10T10:40:38Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:41Z,2024-09-10T10:40:41Z,146,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:46Z,2024-09-10T10:40:46Z,147,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:49Z,2024-09-10T10:40:49Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:40:58Z,2024-09-10T10:40:58Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:03Z,2024-09-10T10:41:03Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:05Z,2024-09-10T10:41:05Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:10Z,2024-09-10T10:41:10Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:17Z,2024-09-10T10:41:17Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:22Z,2024-09-10T10:41:22Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:24Z,2024-09-10T10:41:24Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:33Z,2024-09-10T10:41:33Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:37Z,2024-09-10T10:41:37Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:39Z,2024-09-10T10:41:39Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:48Z,2024-09-10T10:41:48Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:52Z,2024-09-10T10:41:52Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:41:58Z,2024-09-10T10:41:58Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:02Z,2024-09-10T10:42:02Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:08Z,2024-09-10T10:42:08Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:10Z,2024-09-10T10:42:10Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:15Z,2024-09-10T10:42:15Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:21Z,2024-09-10T10:42:21Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:28Z,2024-09-10T10:42:28Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:33Z,2024-09-10T10:42:33Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:34Z,2024-09-10T10:42:34Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:39Z,2024-09-10T10:42:39Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:47Z,2024-09-10T10:42:47Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:51Z,2024-09-10T10:42:51Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:42:58Z,2024-09-10T10:42:58Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:03Z,2024-09-10T10:43:03Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:07Z,2024-09-10T10:43:07Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:12Z,2024-09-10T10:43:12Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:16Z,2024-09-10T10:43:16Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:20Z,2024-09-10T10:43:20Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:27Z,2024-09-10T10:43:27Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:30Z,2024-09-10T10:43:30Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:34Z,2024-09-10T10:43:34Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:43Z,2024-09-10T10:43:43Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:44Z,2024-09-10T10:43:44Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:49Z,2024-09-10T10:43:49Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:58Z,2024-09-10T10:43:58Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:43:59Z,2024-09-10T10:43:59Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:04Z,2024-09-10T10:44:04Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:12Z,2024-09-10T10:44:12Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:15Z,2024-09-10T10:44:15Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:23Z,2024-09-10T10:44:23Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:28Z,2024-09-10T10:44:28Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:32Z,2024-09-10T10:44:32Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:35Z,2024-09-10T10:44:35Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:39Z,2024-09-10T10:44:39Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:48Z,2024-09-10T10:44:48Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:51Z,2024-09-10T10:44:51Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:44:55Z,2024-09-10T10:44:55Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:02Z,2024-09-10T10:45:02Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:07Z,2024-09-10T10:45:07Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:13Z,2024-09-10T10:45:13Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:14Z,2024-09-10T10:45:14Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:20Z,2024-09-10T10:45:20Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:26Z,2024-09-10T10:45:26Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:29Z,2024-09-10T10:45:29Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:38Z,2024-09-10T10:45:38Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:42Z,2024-09-10T10:45:42Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:46Z,2024-09-10T10:45:46Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:52Z,2024-09-10T10:45:52Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:45:57Z,2024-09-10T10:45:57Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:00Z,2024-09-10T10:46:00Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:04Z,2024-09-10T10:46:04Z,151,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:11Z,2024-09-10T10:46:11Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:18Z,2024-09-10T10:46:18Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:19Z,2024-09-10T10:46:19Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:27Z,2024-09-10T10:46:27Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:33Z,2024-09-10T10:46:33Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:36Z,2024-09-10T10:46:36Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:40Z,2024-09-10T10:46:40Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:48Z,2024-09-10T10:46:48Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:49Z,2024-09-10T10:46:49Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:46:58Z,2024-09-10T10:46:58Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:00Z,2024-09-10T10:47:00Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:04Z,2024-09-10T10:47:04Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:12Z,2024-09-10T10:47:12Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:16Z,2024-09-10T10:47:16Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:20Z,2024-09-10T10:47:20Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:28Z,2024-09-10T10:47:28Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:29Z,2024-09-10T10:47:29Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:35Z,2024-09-10T10:47:35Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:43Z,2024-09-10T10:47:43Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:47Z,2024-09-10T10:47:47Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:49Z,2024-09-10T10:47:49Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:58Z,2024-09-10T10:47:58Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:47:59Z,2024-09-10T10:47:59Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:07Z,2024-09-10T10:48:07Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:13Z,2024-09-10T10:48:13Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:14Z,2024-09-10T10:48:14Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:20Z,2024-09-10T10:48:20Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:28Z,2024-09-10T10:48:28Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:32Z,2024-09-10T10:48:32Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:34Z,2024-09-10T10:48:34Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:41Z,2024-09-10T10:48:41Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:48Z,2024-09-10T10:48:48Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:53Z,2024-09-10T10:48:53Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:56Z,2024-09-10T10:48:56Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:48:59Z,2024-09-10T10:48:59Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:04Z,2024-09-10T10:49:04Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:10Z,2024-09-10T10:49:10Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:17Z,2024-09-10T10:49:17Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:21Z,2024-09-10T10:49:21Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:24Z,2024-09-10T10:49:24Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:32Z,2024-09-10T10:49:32Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:38Z,2024-09-10T10:49:38Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:40Z,2024-09-10T10:49:40Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:48Z,2024-09-10T10:49:48Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:50Z,2024-09-10T10:49:50Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:49:58Z,2024-09-10T10:49:58Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:00Z,2024-09-10T10:50:00Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:07Z,2024-09-10T10:50:07Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:11Z,2024-09-10T10:50:11Z,148,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:17Z,2024-09-10T10:50:17Z,145,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:22Z,2024-09-10T10:50:22Z,141,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:25Z,2024-09-10T10:50:25Z,139,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:29Z,2024-09-10T10:50:29Z,137,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:34Z,2024-09-10T10:50:34Z,137,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:41Z,2024-09-10T10:50:41Z,137,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:45Z,2024-09-10T10:50:45Z,136,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:49Z,2024-09-10T10:50:49Z,136,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:57Z,2024-09-10T10:50:57Z,137,马林康的Apple Watch,Apple Watch
2024-09-10T10:50:59Z,2024-09-10T10:50:59Z,138,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:08Z,2024-09-10T10:51:08Z,140,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:12Z,2024-09-10T10:51:12Z,143,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:18Z,2024-09-10T10:51:18Z,142,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:23Z,2024-09-10T10:51:23Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:26Z,2024-09-10T10:51:26Z,143,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:31Z,2024-09-10T10:51:31Z,145,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:34Z,2024-09-10T10:51:34Z,146,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:43Z,2024-09-10T10:51:43Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:48Z,2024-09-10T10:51:48Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:50Z,2024-09-10T10:51:50Z,144,马林康的Apple Watch,Apple Watch
2024-09-10T10:51:54Z,2024-09-10T10:51:54Z,145,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:03Z,2024-09-10T10:52:03Z,147,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:07Z,2024-09-10T10:52:07Z,149,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:10Z,2024-09-10T10:52:10Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:16Z,2024-09-10T10:52:16Z,150,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:19Z,2024-09-10T10:52:19Z,152,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:28Z,2024-09-10T10:52:28Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:30Z,2024-09-10T10:52:30Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:34Z,2024-09-10T10:52:34Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:39Z,2024-09-10T10:52:39Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:46Z,2024-09-10T10:52:46Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:51Z,2024-09-10T10:52:51Z,156,马林康的Apple Watch,Apple Watch
2024-09-10T10:52:58Z,2024-09-10T10:52:58Z,156,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:01Z,2024-09-10T10:53:01Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:04Z,2024-09-10T10:53:04Z,154,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:10Z,2024-09-10T10:53:10Z,153,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:14Z,2024-09-10T10:53:14Z,155,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:20Z,2024-09-10T10:53:20Z,156,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:27Z,2024-09-10T10:53:27Z,156,马林康的Apple Watch,Apple Watch
2024-09-10T10:53:29Z,2024-09-10T10:53:29Z,155,马林康的Apple Watch,Apple Watch
